CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
12.28;totalGazeArea: 16.19;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
