CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
18.88;totalGazeArea: 23.85;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
