Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;82.188;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;82.188;-7.086003;-36.77708;1;1;1;-4.181488;-4.391466;(0.3, 1.6, 0.0)SaccadeStart;
3;82.208;-12.14371;-0.2773646;0;0;1;-3.193085;-4.600048;(0.3, 1.6, 0.0)
4;82.238;-9.787176;-0.4660187;1;1;1;-3.161621;-5.087639;(0.3, 1.6, 0.0)SaccadeStart;
5;82.252;-9.797633;-0.8246523;0;0;0;-3.116547;-5.241765;(0.3, 1.6, 0.0)
6;82.274;-9.852381;-0.8219229;0;0;0;-3.056946;-5.384239;(0.3, 1.6, 0.0)
7;82.302;-9.912485;-0.8446432;0;0;0;-2.977051;-5.521049;(0.3, 1.6, 0.0)
8;82.330;-9.466689;-1.184952;0;0;0;-2.882721;-5.628788;(0.3, 1.6, 0.0)
9;82.358;-9.311676;-1.284998;0;0;0;-2.788208;-5.70394;(0.3, 1.6, 0.0)
10;82.387;-8.574512;-1.685845;0;0;0;-2.701202;-5.766341;(0.3, 1.6, 0.0)
11;82.416;-8.427367;-1.797323;0;0;0;-2.633789;-5.826632;(0.3, 1.6, 0.0)
12;82.443;-8.344469;-1.853918;0;0;0;-2.578888;-5.878787;(0.3, 1.6, 0.0)
13;82.473;-8.35085;-1.852938;0;0;0;-2.537598;-5.921553;(0.3, 1.6, 0.0)
14;82.501;-8.340985;-1.854864;0;0;0;-2.506348;-5.966387;(0.3, 1.6, 0.0)
15;82.529;-8.345675;-1.866293;0;0;0;-2.48999;-6.000764;(0.3, 1.6, 0.0)
16;82.558;-8.344625;-1.862472;0;0;0;-2.48291;-6.027982;(0.3, 1.6, 0.0)
17;82.586;-8.34826;-1.871377;0;0;0;-2.480438;-6.055231;(0.3, 1.6, 0.0)
18;82.616;-8.360262;-1.865995;0;0;0;-2.478119;-6.081994;(0.3, 1.6, 0.0)
19;82.642;-8.438062;-1.842742;0;0;0;-2.475067;-6.096964;(0.3, 1.6, 0.0)
20;82.717;-8.867168;-1.736487;0;0;0;-2.465118;-6.096179;(0.3, 1.6, 0.0)
21;82.741;-8.888933;-1.751274;0;0;0;-2.446747;-6.08077;(0.3, 1.6, 0.0)
22;82.761;-9.074421;-1.804085;0;0;0;-2.390381;-6.042988;(0.3, 1.6, 0.0)
23;82.800;-9.090974;-1.780557;0;0;0;-2.338196;-6.007929;(0.3, 1.6, 0.0)
24;82.830;-9.124116;-1.760265;0;0;0;-2.306427;-5.983719;(0.3, 1.6, 0.0)
25;82.860;-9.122581;-1.700081;0;0;0;-2.270477;-5.954082;(0.3, 1.6, 0.0)
26;82.887;-9.093473;-1.69152;0;0;0;-2.227692;-5.919707;(0.3, 1.6, 0.0)
27;82.915;-9.058969;-1.567442;0;0;0;-2.183685;-5.890568;(0.3, 1.6, 0.0)
28;82.943;-9.038104;-1.439399;0;0;0;-2.139771;-5.870695;(0.3, 1.6, 0.0)
29;82.973;-9.019075;-1.460262;0;0;0;-2.106262;-5.856282;(0.3, 1.6, 0.0)
30;83.003;-9.015702;-1.423235;0;0;0;-2.090393;-5.850227;(0.3, 1.6, 0.0)
31;83.030;-8.020871;-1.58382;0;0;0;-2.089722;-5.842891;(0.3, 1.6, 0.0)
32;83.061;-7.999194;-1.611344;0;0;0;-2.103943;-5.83506;(0.3, 1.6, 0.0)
33;83.101;-7.970613;-1.648411;0;0;0;-2.141541;-5.828619;(0.3, 1.6, 0.0)
