Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.48;-19.52;0.000;-35.915;0.333;72.36;
5;0.780;37.30;-14.87;28.010;-15.306;0.030;9.30;
14;1.951;-12.95;-6.13;-17.004;-5.920;0.043;4.06;
15;2.164;-22.26;-6.94;-27.001;-5.894;0.031;4.86;
17;2.907;-11.66;-6.72;-3.016;-5.913;0.029;8.68;
18;2.964;9.34;-5.06;36.447;-8.502;0.116;27.33;
21;3.651;14.07;-3.31;-2.143;-5.019;0.128;16.31;
22;3.909;-3.20;-5.23;-9.281;-7.058;0.040;6.35;
25;4.524;14.08;-6.15;33.132;-10.388;0.055;19.52;
27;5.309;27.90;-10.52;19.484;-7.155;0.042;9.07;
28;5.378;8.33;-4.17;-6.954;-5.814;0.092;15.37;
31;6.109;16.47;-5.53;33.847;-7.568;0.042;17.50;
36;6.793;3.50;-6.72;-3.146;-7.567;0.058;6.70;
38;7.467;5.09;-7.35;11.153;-6.761;0.042;6.09;
40;8.094;12.85;-13.78;13.660;-25.187;0.071;11.43;
41;8.565;14.03;-33.24;13.617;-25.391;0.029;7.86;
42;8.634;12.62;-11.97;11.670;7.254;0.117;19.24;
44;9.309;10.68;20.15;9.851;11.828;0.042;8.36;
45;9.392;8.89;6.31;13.723;-28.862;0.158;35.50;
46;10.094;13.33;-29.94;8.494;7.972;0.127;38.22;
47;10.251;9.07;11.11;8.286;13.812;0.041;2.81;
50;10.881;5.18;7.97;6.731;-2.078;0.056;10.17;
51;11.707;8.63;-18.63;9.405;-29.035;0.074;10.43;
55;12.693;7.68;-3.31;6.815;15.043;0.100;18.38;
58;13.625;10.74;-9.17;16.182;-5.914;0.041;6.34;
59;13.709;20.91;-1.08;25.137;2.845;0.042;5.77;
61;13.838;24.44;10.12;27.846;13.260;0.041;4.63;
64;14.223;17.50;5.45;11.537;-6.077;0.099;12.97;
67;14.793;-2.44;-7.84;-6.621;-12.425;0.029;6.20;
73;15.794;-9.38;-6.22;-13.094;-4.791;0.041;3.98;
76;16.236;2.11;-1.25;5.578;-2.762;0.029;3.78;
80;16.779;-0.11;9.38;-3.089;12.920;0.043;4.62;
82;17.364;5.14;10.15;20.930;-1.667;0.072;19.72;
83;17.864;20.19;-9.20;23.655;-19.553;0.043;10.91;
86;18.393;34.14;-30.73;29.186;-24.549;0.042;7.92;
87;18.467;22.70;-15.05;18.872;-11.477;0.043;5.23;
90;19.077;25.96;-8.09;17.762;-9.253;0.031;8.28;
