Timestamp;Total_Angles_x;Total_Angles_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
1.35762;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.37028;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.38233;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.39702;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.41354;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.42616;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.44313;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.45733;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.47017;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.49029;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.50265;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.52044;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.53376;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.55607;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.57120;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.58408;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.59966;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.61177;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.62388;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.63685;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.65337;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.66880;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.69003;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.70304;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.71551;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.72686;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.74247;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.75567;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.76857;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.78074;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.79263;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.80536;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.81740;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.82972;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.84165;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.85503;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.87011;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.88485;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.89898;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.91193;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.92544;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.93795;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.94964;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.96270;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.97546;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
1.98689;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.00057;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.02307;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.03552;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.04836;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.06255;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.07525;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.08851;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.10156;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.11557;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.12769;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.14831;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.16145;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.18227;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.19805;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.21387;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.23497;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.25196;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.26486;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.27701;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.29159;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.30483;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.31847;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.32991;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.34149;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.35446;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.36969;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.38179;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.39519;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.40711;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.42214;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.43529;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.44718;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.45948;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.47271;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.48688;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.50085;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.51385;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.52575;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.53888;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.55205;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.56432;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.57991;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.59123;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.60366;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.61619;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.62738;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.63966;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.65202;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.66424;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.67685;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.68917;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.70402;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.72146;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.73541;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.74812;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.76573;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.78225;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.79779;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.81137;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.82405;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.83665;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.85039;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.86399;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.87603;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.88980;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.90361;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.91889;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.93257;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.94489;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.95951;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.97594;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
2.99142;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.00412;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.03060;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.04222;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.05749;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.06983;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.08234;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.09591;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.11020;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.12303;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.13665;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.14926;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.16250;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.17581;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.18813;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.19992;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.21365;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.22669;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.24515;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.25802;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.27093;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.28622;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.29873;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.31340;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.32610;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.33902;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.35136;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.36448;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.37642;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.39048;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.40349;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.41576;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.42786;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.44095;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.45552;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.47382;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.48720;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.50714;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.51912;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.53692;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.54996;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.56838;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.58068;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.59282;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.61107;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.62389;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.64043;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.65344;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.67147;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.68423;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.70206;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.71419;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.73712;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.74876;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.76903;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.78169;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.80067;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.81364;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.82946;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.84050;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.85402;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.87171;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.88682;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.90404;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.91772;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.93442;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.94650;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.96389;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.97517;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
3.98788;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.00424;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.03103;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.04403;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.06693;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.07954;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.09855;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.11036;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.12788;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.13992;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.15259;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.17091;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.18365;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.20013;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.21145;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.22928;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.24274;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.26378;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.27578;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.29317;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.30644;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.32440;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.33675;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.34864;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.36759;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.38212;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.40078;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.41416;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.43410;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.44753;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.46410;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.47571;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.49686;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.50876;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.52541;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.53744;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
4.55701;0;-91.67327;(0.000, 1.600, 0.000);(0.000, 0.000, 0.000, 1.000);
