CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
39.18;totalGazeArea: 18.25;averageGazeArea1: 2.38;averageGazeArea3: 4.66;averageGazeArea5: 6.09;averageGazeArea10: 8.68;
