Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;113.555;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;113.555;-15.95383;-34.73444;1;1;1;46.32367;-21.72157;(0.7, 1.5, 0.1)SaccadeStart;
3;113.575;31.84651;-17.84598;0;1;1;35.33306;-19.35298;(0.7, 1.5, 0.2)
4;113.648;31.37247;-20.58721;0;0;0;13.54385;-6.282372;(0.7, 1.6, 0.2)
5;113.671;4.858515;-6.473021;1;0;1;7.063853;-3.321018;(0.6, 1.6, 0.2)SaccadeStart;
6;113.711;4.72995;-6.090367;0;0;0;3.356706;-2.124514;(0.6, 1.6, 0.2)
7;113.753;2.997084;-5.404493;0;0;0;1.523477;-1.745376;(0.6, 1.6, 0.2)
8;113.780;3.550074;-5.408821;0;0;0;0.7855456;-1.585946;(0.6, 1.6, 0.2)
9;113.838;3.606558;-5.3507;0;0;0;1.011955;-1.351804;(0.6, 1.6, 0.2)
10;113.865;3.066703;-5.093897;0;0;0;2.216208;-1.328501;(0.6, 1.6, 0.2)
11;113.893;2.014617;-5.284345;0;0;0;3.837846;-1.414802;(0.6, 1.6, 0.2)
12;113.966;1.785663;-5.053964;0;0;0;5.680086;-1.572425;(0.6, 1.6, 0.2)
13;113.992;1.637415;-4.96894;0;0;0;7.375688;-1.779158;(0.6, 1.6, 0.2)
14;114.010;-0.3277258;-4.645938;1;1;1;9.903144;-2.131623;(0.6, 1.6, 0.2)SaccadeStart;
15;114.052;1.737579;-5.025162;0;1;1;10.40656;-2.045674;(0.6, 1.6, 0.2)
16;114.082;-0.1650067;-0.7313306;1;0;1;10.2408;-1.669495;(0.6, 1.6, 0.2)SaccadeStart;
17;114.123;-0.8801919;2.737845;0;0;1;9.437798;-0.4634961;(0.6, 1.6, 0.2)
18;114.151;-0.867385;2.721847;0;0;0;8.745059;0.6462402;(0.6, 1.6, 0.2)
19;114.179;-0.9928883;2.923573;0;0;0;7.948017;1.959259;(0.6, 1.6, 0.2)
20;114.222;-0.6346217;2.303592;0;0;0;6.936155;3.947021;(0.6, 1.6, 0.1)
21;114.251;-0.2697017;2.107593;0;0;0;6.381374;5.309143;(0.6, 1.6, 0.1)
22;114.281;-0.346914;2.247706;0;0;0;5.913682;6.447327;(0.6, 1.6, 0.1)
23;114.322;-0.3833281;2.036757;0;0;0;5.370892;7.647583;(0.6, 1.6, 0.1)
24;114.351;-0.5991606;2.500346;0;0;0;5.063577;7.997833;(0.6, 1.6, 0.1)
25;114.379;-0.8257386;2.856701;0;0;0;4.698838;8.034149;(0.6, 1.6, 0.1)
26;114.421;-0.8844431;2.937418;0;0;0;3.994451;7.946869;(0.6, 1.6, 0.1)
27;114.511;-8.567157;1.151929;1;1;1;3.319845;7.879639;(0.6, 1.6, 0.1)SaccadeStart;
28;114.535;-8.837466;0.9392431;0;0;0;2.014639;7.761963;(0.6, 1.6, 0.1)
29;114.579;-7.040589;0.9304084;0;0;0;-0.4363708;7.726959;(0.6, 1.6, 0.1)
30;114.610;-7.373745;0.7152579;0;0;0;-3.209991;7.942474;(0.6, 1.6, 0.1)
31;114.637;-8.874297;0.8421857;1;1;1;-4.570801;7.938049;(0.6, 1.6, 0.1)SaccadeStart;
32;114.667;-8.477397;0.8845246;0;0;0;-5.93573;7.745056;(0.6, 1.6, 0.1)
33;114.694;-8.747914;1.047115;0;0;0;-7.229797;7.417511;(0.6, 1.6, 0.1)
34;114.721;-8.725478;1.042892;0;0;0;-8.571625;6.975708;(0.6, 1.6, 0.1)
35;114.750;-9.184236;0.1891274;0;0;0;-9.821014;6.59491;(0.6, 1.6, 0.1)
36;114.779;-18.01213;0.1442725;1;1;1;-10.96289;6.383484;(0.6, 1.6, 0.1)SaccadeStart;
37;114.823;-19.30467;-0.3179945;0;0;0;-12.31387;6.29834;(0.6, 1.6, 0.1)
38;114.849;-14.78364;-4.452121;1;0;1;-12.99933;6.270111;(0.6, 1.6, 0.1)SaccadeStart;
39;114.879;-13.3143;-3.752975;0;0;1;-13.57382;6.230225;(0.6, 1.6, 0.1)
