Saccade_Number;Start_Time;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;70.47953;-19.52042;0;-35.91506;0.3333333;72.36124;
9;1.186;5.968696;-4.918395;-6.319139;-12.1018;0.03155911;14.23349;
13;1.359;1.027227;0.4746978;-1.816925;1.993809;0.05743229;3.224422;
16;1.591;-3.517749;-1.490257;-6.279072;-8.199663;0.02924013;7.255415;
18;1.703;-5.704203;-6.504028;-12.50594;-8.692138;0.02988243;7.145029;
21;1.818;-15.99329;-7.681496;-23.97037;-6.989702;0.05973101;8.007019;
30;2.590;-33.56905;-5.302706;-27.4656;-4.648859;0.02813196;6.138379;
31;2.647;-21.8288;-4.59825;4.128594;-7.557131;0.1151831;26.12549;
41;3.203;1.374485;-11.59007;-2.21659;-10.83125;0.03032041;3.670371;
44;3.462;-9.289955;-9.156923;-12.54085;-8.306601;0.02754188;3.360263;
51;3.906;-7.672999;-4.147841;-9.98564;-6.966675;0.04074717;3.646112;
68;4.818;5.742606;-5.05742;8.537197;-6.047963;0.03008318;2.964948;
74;5.333;8.889636;-7.422757;-16.48464;-2.161558;0.1433544;25.91398;
88;6.135;-11.91216;-15.47196;-8.733657;-20.96884;0.05482435;6.349684;
97;6.761;-9.434069;-22.91708;-26.81566;-15.67905;0.08658791;18.8284;
103;7.430;-32.63156;-16.34857;-26.73693;-15.86067;0.03159475;5.914789;
104;7.488;-12.02709;-13.1623;15.96532;-17.43195;0.1295829;28.31616;
107;7.947;16.9911;-17.84869;12.21541;-13.61521;0.0291338;6.381968;
108;8.005;7.735019;-7.219544;-3.224799;-0.1869596;0.1133709;13.02209;
127;9.162;-5.281949;-13.33515;-3.709796;-29.42484;0.069767;16.16631;
143;10.302;-16.97493;-19.15695;-23.76438;-13.30331;0.03096104;8.964463;
153;11.149;-0.8399678;-10.34861;15.24121;-12.52627;0.1138029;16.22795;
160;11.717;2.205836;-7.119269;-13.58704;-5.68106;0.05918312;15.85823;
170;12.246;-9.037744;-0.0577944;-4.182349;4.481115;0.02966785;6.646545;
177;12.890;-10.48051;-0.5702017;-14.75917;-2.134841;0.04365826;4.555765;
186;13.376;-8.046893;-6.575884;-2.121086;-8.260562;0.02937222;6.160627;
196;13.830;-2.887516;-8.693697;-5.839217;-9.336591;0.02926064;3.020902;
197;13.945;-12.40137;-9.163935;-19.0925;-10.27356;0.0611372;6.782512;
198;14.116;-23.85756;-11.30105;-28.28282;-13.4249;0.03033924;4.908523;
207;14.602;-14.32469;-10.01319;7.68674;-10.80749;0.1168432;22.02576;
210;15.217;10.10818;-12.30431;-18.89618;-22.24444;0.187479;30.66038;
213;15.733;-19.66909;-25.52378;-17.67183;-23.85424;0.02990627;2.603161;
214;15.803;-15.76309;-15.44267;-9.921155;4.228973;0.05826378;20.52076;
224;16.304;-3.609675;11.85818;-33.80962;12.06641;0.1561909;30.20066;
225;16.789;-35.68505;10.79152;-32.90033;10.62385;0.02996826;2.789764;
226;16.862;-15.278;13.68925;9.44585;11.0498;0.142931;24.86435;
229;17.332;8.602757;7.28475;-9.255011;-1.543545;0.05947876;19.92081;
230;17.431;-10.19821;-3.617025;-18.9716;-22.51591;0.1312408;20.83603;
231;17.702;-18.58863;-25.67496;-15.4212;-26.80828;0.03077316;3.364078;
232;17.760;-7.223098;-25.206;3.091962;-21.85044;0.05536652;10.84713;
236;18.103;4.772739;-21.54024;-4.304267;-12.56628;0.02865601;12.76416;
237;18.161;-4.636642;-11.90518;3.787745;-6.465077;0.05809021;10.02821;
242;18.375;-2.37534;-8.790969;-2.334527;-6.29674;0.02742577;2.494563;
