Saccade_Number;Start_Time;Left-Right_Saccade;Left-Right_Saccade_percentage;Radial_Saccade;Radial_Saccade_percentage;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.455;1;1;1;1;29.42;-4.52;-36.79;-7.37;69.247;-6.426;3.265;-9.017;0.069;39.88;
2;1.168;1;1;1;1;7.39;-6.75;-56.87;-7.10;71.796;-7.633;7.611;-7.507;0.048;64.41;
3;1.730;0;0.6666667;1;1;68.58;-7.99;2.16;-5.69;56.564;-13.300;-6.067;-10.124;0.102;13.14;
4;1.903;1;0.75;1;1;50.90;-14.18;-7.25;-10.11;36.865;-14.642;-17.664;-9.830;0.070;14.04;
5;2.194;0;0.6;1;1;37.37;-8.93;-11.59;-4.01;37.575;6.148;-9.703;10.766;0.097;15.08;
6;2.589;0;0.5;1;1;38.67;4.53;-3.40;11.64;38.738;1.028;-2.506;8.342;0.058;3.50;
7;2.730;0;0.4285714;1;1;37.33;-3.52;-0.52;4.35;16.557;-17.762;-16.965;-9.714;0.115;25.19;
8;2.989;1;0.5;0;0.875;6.21;-15.26;-21.34;-7.78;1.591;-14.131;-24.514;-6.670;0.048;4.75;
9;3.474;0;0.4444444;0;0.7777778;5.37;-16.74;-3.19;-6.31;7.422;-18.097;-0.851;-7.454;0.028;2.46;
10;3.602;0;0.4;1;0.8;12.59;-22.29;3.87;-10.66;15.674;-25.387;6.550;-13.470;0.070;4.36;
11;3.931;0;0.3636364;0;0.7272727;22.45;-33.43;11.76;-18.95;22.284;-35.007;11.719;-20.389;0.014;1.59;
12;4.217;0;0.3333333;1;0.75;4.52;-33.16;1.11;-16.57;-3.872;-29.847;-5.875;-13.245;0.032;9.02;
13;4.333;0;0.3076923;1;0.7692308;-13.28;-24.36;-11.55;-8.15;-30.232;-17.699;-23.652;-1.538;0.126;18.21;
14;4.717;0;0.2857143;1;0.7857143;-29.63;-14.60;-18.75;1.85;-25.066;-12.251;-13.650;3.562;0.089;5.13;
15;4.873;1;0.3333333;1;0.8;-19.29;-11.52;-7.15;3.79;2.363;-15.683;13.855;-0.949;0.087;22.04;
16;5.055;0;0.3125;0;0.75;9.87;-12.94;19.98;0.94;10.030;-10.497;19.748;3.042;0.019;2.45;
17;5.218;1;0.3529412;1;0.7647059;1.53;-6.01;12.52;5.56;-31.408;-7.977;-10.347;0.713;0.151;32.99;
18;5.402;1;0.3888889;0;0.7222222;-31.48;-6.93;-5.24;0.81;-37.131;-6.737;-8.208;0.618;0.030;5.65;
19;5.448;0;0.368421;0;0.6842105;-49.37;-8.66;-19.13;-1.47;-52.984;-9.930;-17.529;-3.150;0.055;3.83;
20;6.334;1;0.4;1;0.7;-84.42;-5.51;-10.96;-4.35;-82.548;-6.119;-7.838;-4.946;0.027;1.97;
21;6.574;1;0.4285714;0;0.6666667;-83.73;-6.22;-8.02;-2.99;-81.267;-6.788;-5.972;-3.557;0.028;2.53;
22;6.804;1;0.4545455;1;0.6818182;-71.22;-8.20;0.15;-5.17;-62.858;-7.891;7.164;-5.340;0.056;8.37;
23;6.946;0;0.4347826;0;0.6521739;-57.50;-4.98;10.85;-3.41;-55.246;-0.566;12.400;0.574;0.028;4.96;
24;7.295;0;0.4166667;0;0.625;-47.20;2.52;12.03;-2.23;-44.726;3.398;12.142;-2.015;0.050;2.63;
25;7.660;0;0.4;1;0.64;-35.95;3.35;12.35;-1.62;-31.672;-1.634;15.502;-6.252;0.083;6.57;
26;7.875;0;0.3846154;0;0.6153846;-27.77;-3.48;13.64;-4.95;-26.106;-7.424;14.161;-8.134;0.028;4.28;
27;8.262;0;0.3703704;1;0.6296296;-18.72;-9.88;12.01;-5.92;-14.283;-11.484;18.345;-7.403;0.027;4.72;
28;8.381;1;0.3928571;1;0.6428571;-18.01;-11.83;16.97;-7.71;-40.523;-9.474;-5.456;-5.310;0.037;22.64;
29;8.502;1;0.4137931;1;0.6551724;-25.14;-9.86;7.69;-5.48;-19.136;-11.487;11.419;-6.952;0.058;6.22;
30;9.145;1;0.4333333;0;0.6333333;-16.34;-13.95;8.09;-7.60;-39.370;-12.779;-9.024;-6.796;0.161;23.06;
31;9.389;1;0.4516129;1;0.6451613;-40.85;-10.99;-10.89;-5.24;-18.095;-11.902;9.200;-6.144;0.099;22.78;
