3.13327;Origin: (-0.132, 1.428, 0.560), Dir: (-0.241, -0.699, 0.673);Origin: (-0.186, 1.429, 0.527), Dir: (-0.532, -0.516, 0.671);(-0.159, 1.428, 0.544);(-0.157, 0.270, -0.037, -0.949);
3.16265;Origin: (-0.132, 1.421, 0.565), Dir: (-0.219, -0.724, 0.654);Origin: (-0.186, 1.422, 0.533), Dir: (-0.509, -0.548, 0.664);(-0.159, 1.421, 0.549);(-0.178, 0.262, -0.040, -0.948);
3.19206;Origin: (-0.131, 1.415, 0.568), Dir: (-0.116, -0.729, 0.674);Origin: (-0.186, 1.416, 0.537), Dir: (-0.452, -0.616, 0.645);(-0.158, 1.416, 0.553);(-0.194, 0.255, -0.041, -0.946);
3.21972;Origin: (-0.130, 1.411, 0.571), Dir: (-0.084, -0.757, 0.648);Origin: (-0.185, 1.412, 0.540), Dir: (-0.441, -0.637, 0.632);(-0.157, 1.412, 0.556);(-0.206, 0.249, -0.042, -0.946);
3.24795;Origin: (-0.128, 1.407, 0.574), Dir: (-0.078, -0.758, 0.647);Origin: (-0.183, 1.409, 0.544), Dir: (-0.428, -0.647, 0.631);(-0.155, 1.408, 0.559);(-0.217, 0.240, -0.042, -0.945);
3.27475;Origin: (-0.125, 1.404, 0.576), Dir: (-0.109, -0.731, 0.674);Origin: (-0.181, 1.406, 0.547), Dir: (-0.423, -0.647, 0.634);(-0.153, 1.405, 0.561);(-0.224, 0.232, -0.042, -0.946);
3.30508;Origin: (-0.123, 1.403, 0.577), Dir: (-0.109, -0.731, 0.673);Origin: (-0.180, 1.404, 0.549), Dir: (-0.411, -0.652, 0.637);(-0.151, 1.404, 0.563);(-0.229, 0.224, -0.042, -0.946);
3.33332;Origin: (-0.121, 1.402, 0.578), Dir: (-0.108, -0.733, 0.671);Origin: (-0.178, 1.403, 0.551), Dir: (-0.408, -0.659, 0.632);(-0.149, 1.402, 0.565);(-0.233, 0.215, -0.041, -0.948);
3.36389;Origin: (-0.118, 1.401, 0.579), Dir: (-0.110, -0.735, 0.669);Origin: (-0.176, 1.403, 0.553), Dir: (-0.407, -0.660, 0.632);(-0.147, 1.402, 0.566);(-0.233, 0.208, -0.041, -0.949);
3.39207;Origin: (-0.116, 1.402, 0.579), Dir: (-0.111, -0.736, 0.668);Origin: (-0.173, 1.403, 0.554), Dir: (-0.404, -0.661, 0.632);(-0.144, 1.403, 0.567);(-0.232, 0.200, -0.040, -0.951);
3.42180;Origin: (-0.113, 1.403, 0.579), Dir: (-0.109, -0.736, 0.668);Origin: (-0.171, 1.404, 0.555), Dir: (-0.401, -0.661, 0.634);(-0.142, 1.403, 0.567);(-0.230, 0.191, -0.040, -0.954);
3.44979;Origin: (-0.109, 1.405, 0.579), Dir: (-0.064, -0.726, 0.685);Origin: (-0.168, 1.405, 0.557), Dir: (-0.362, -0.648, 0.670);(-0.139, 1.405, 0.568);(-0.226, 0.180, -0.040, -0.957);
3.47649;Origin: (-0.106, 1.406, 0.579), Dir: (0.041, -0.587, 0.808);Origin: (-0.165, 1.406, 0.558), Dir: (-0.283, -0.583, 0.761);(-0.135, 1.406, 0.569);(-0.221, 0.169, -0.040, -0.960);
3.50448;Origin: (-0.101, 1.409, 0.579), Dir: (0.131, -0.437, 0.890);Origin: (-0.161, 1.408, 0.559), Dir: (-0.211, -0.518, 0.829);(-0.131, 1.408, 0.569);(-0.216, 0.156, -0.039, -0.963);
3.53389;Origin: (-0.096, 1.411, 0.578), Dir: (0.196, -0.347, 0.917);Origin: (-0.157, 1.410, 0.560), Dir: (-0.147, -0.450, 0.881);(-0.127, 1.410, 0.569);(-0.210, 0.141, -0.038, -0.967);
3.56343;Origin: (-0.091, 1.414, 0.578), Dir: (0.246, -0.280, 0.928);Origin: (-0.152, 1.412, 0.561), Dir: (-0.112, -0.433, 0.894);(-0.121, 1.413, 0.569);(-0.203, 0.125, -0.037, -0.970);
3.60865;Origin: (-0.080, 1.419, 0.575), Dir: (0.234, -0.351, 0.907);Origin: (-0.142, 1.417, 0.563), Dir: (-0.085, -0.415, 0.906);(-0.111, 1.418, 0.569);(-0.189, 0.095, -0.031, -0.977);
3.63705;Origin: (-0.070, 1.423, 0.573), Dir: (0.216, -0.359, 0.908);Origin: (-0.132, 1.422, 0.564), Dir: (-0.081, -0.420, 0.904);(-0.101, 1.423, 0.568);(-0.177, 0.066, -0.024, -0.982);
3.67726;Origin: (-0.052, 1.432, 0.566), Dir: (0.320, -0.315, 0.894);Origin: (-0.115, 1.429, 0.564), Dir: (0.010, -0.392, 0.920);(-0.084, 1.430, 0.565);(-0.154, 0.011, -0.020, -0.988);
3.70500;Origin: (-0.042, 1.437, 0.560), Dir: (0.394, -0.300, 0.869);Origin: (-0.105, 1.434, 0.563), Dir: (0.062, -0.362, 0.930);(-0.073, 1.436, 0.562);(-0.137, -0.025, -0.018, -0.990);
3.73257;Origin: (-0.033, 1.443, 0.554), Dir: (0.475, -0.226, 0.851);Origin: (-0.096, 1.439, 0.561), Dir: (0.126, -0.305, 0.944);(-0.064, 1.441, 0.557);(-0.121, -0.059, -0.019, -0.991);
3.76114;Origin: (-0.025, 1.448, 0.547), Dir: (0.591, -0.177, 0.787);Origin: (-0.087, 1.444, 0.558), Dir: (0.208, -0.180, 0.961);(-0.056, 1.446, 0.552);(-0.105, -0.092, -0.019, -0.990);
3.79049;Origin: (-0.019, 1.453, 0.540), Dir: (0.610, -0.082, 0.788);Origin: (-0.080, 1.449, 0.555), Dir: (0.259, -0.103, 0.960);(-0.050, 1.451, 0.547);(-0.090, -0.121, -0.021, -0.988);
3.81829;Origin: (-0.014, 1.458, 0.533), Dir: (0.720, -0.072, 0.690);Origin: (-0.074, 1.453, 0.551), Dir: (0.286, -0.027, 0.958);(-0.044, 1.455, 0.542);(-0.074, -0.146, -0.023, -0.986);
3.84663;Origin: (-0.010, 1.462, 0.526), Dir: (0.724, -0.057, 0.687);Origin: (-0.069, 1.458, 0.547), Dir: (0.323, 0.022, 0.946);(-0.039, 1.460, 0.536);(-0.059, -0.170, -0.025, -0.983);
3.87709;Origin: (-0.007, 1.465, 0.520), Dir: (0.761, -0.019, 0.649);Origin: (-0.065, 1.461, 0.543), Dir: (0.361, 0.076, 0.930);(-0.036, 1.463, 0.532);(-0.047, -0.190, -0.026, -0.980);
