Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;1;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.517;0;1;10.25;-39.63;26.892;-57.780;0.075;24.63;
3;0.627;0;1;35.78;-30.17;34.291;-6.788;0.036;23.43;
4;1.463;0;1;4.56;-5.77;7.851;-4.195;0.028;3.65;
5;1.719;1;1;6.32;-4.44;9.518;-4.599;0.027;3.21;
6;2.217;0;1;12.50;-3.73;9.880;-1.700;0.031;3.31;
7;2.562;1;1;39.03;-4.50;34.528;-4.000;0.042;4.53;
8;2.632;1;1;29.09;-3.44;26.185;-4.143;0.027;2.99;
9;2.977;1;1;26.37;-3.88;23.284;-3.788;0.025;3.08;
10;3.120;1;1;17.96;-3.82;13.296;-4.451;0.029;4.71;
11;3.219;1;1;13.04;-4.62;9.653;-4.147;0.028;3.42;
12;3.618;0;1;8.12;-3.55;7.862;-1.312;0.029;2.26;
13;6.932;0;1;7.88;-2.59;7.742;-2.971;0.088;0.40;
14;7.104;1;1;7.75;-2.96;43.615;-3.271;0.035;35.86;
15;7.534;1;1;42.05;-4.27;9.700;-2.908;0.198;32.38;
16;8.348;1;1;4.77;-1.46;-17.448;0.899;0.170;22.35;
17;9.062;1;1;-22.13;-0.83;-16.677;-1.623;0.028;5.51;
18;9.132;1;1;5.79;-0.91;23.035;-2.636;0.114;17.33;
19;12.231;0;1;25.19;-5.96;26.596;-3.801;0.028;2.58;
20;12.318;1;1;25.87;-4.75;28.764;-4.687;0.028;2.89;
21;12.374;1;1;30.47;-4.69;36.104;-5.850;0.030;5.75;
22;12.476;1;1;37.26;-6.10;41.602;-7.078;0.051;4.45;
23;12.560;1;1;46.57;-7.76;49.932;-8.141;0.043;3.38;
24;12.930;1;1;49.27;-7.97;29.612;-8.206;0.175;19.66;
25;13.404;1;1;27.73;-7.00;21.478;-6.372;0.042;6.29;
26;13.675;1;1;18.31;-6.89;14.599;-6.854;0.030;3.71;
27;13.861;1;1;14.89;-5.79;7.690;-3.937;0.027;7.44;
28;13.916;1;1;1.44;-1.62;-5.528;-0.594;0.056;7.04;
29;14.002;1;1;-7.10;-0.62;-9.676;-0.529;0.058;2.57;
30;14.086;1;1;-13.70;-0.29;-16.344;-0.257;0.030;2.65;
31;14.430;1;1;-15.48;0.81;-2.746;-1.794;0.030;13.00;
32;14.518;0;1;16.54;-3.45;17.196;-6.114;0.031;2.75;
33;14.917;1;1;18.74;-5.05;21.450;-5.852;0.028;2.82;
34;16.104;0;1;25.39;-14.81;20.885;-33.101;0.084;18.84;
35;16.217;0;1;31.17;-17.69;28.737;-14.395;0.041;4.10;
36;16.286;0;1;29.09;-13.97;27.027;-15.832;0.032;2.78;
37;16.405;0;1;19.19;-36.08;34.157;-26.944;0.042;17.53;
38;17.230;0;1;24.92;-13.50;33.805;-24.230;0.031;13.93;
39;17.290;0;1;33.71;-20.16;29.401;-15.854;0.027;6.09;
40;18.088;0;1;23.48;-11.21;25.383;-13.322;0.029;2.84;
41;18.973;0;1;26.06;-10.16;27.289;-5.893;0.031;4.44;
42;19.734;0;1;28.11;-2.72;25.484;-11.238;0.039;8.92;
43;21.373;0;1;22.03;-10.29;18.472;-11.751;0.032;3.84;
44;21.503;1;1;24.92;-10.16;17.773;-11.187;0.031;7.22;
45;23.449;0;1;18.71;-2.67;14.465;-7.023;0.038;6.08;
46;24.016;0;1;13.99;-7.51;11.130;-3.167;0.058;5.20;
47;24.103;0;1;9.65;-0.41;8.903;1.874;0.033;2.40;
48;24.560;0;1;7.86;3.89;15.145;-1.193;0.042;8.88;
49;24.633;0;1;18.48;-4.69;21.507;-7.610;0.025;4.20;
50;24.987;1;1;21.39;-9.24;30.693;-7.197;0.030;9.53;
51;25.074;1;1;34.85;-8.26;44.885;-8.236;0.027;10.03;
52;25.617;1;1;40.77;-7.61;1.783;-4.260;0.202;39.13;
53;26.444;1;1;-13.71;-3.39;-1.824;-4.623;0.028;11.95;
54;26.504;0;1;22.02;0.57;30.357;-5.727;0.027;10.45;
55;26.703;0;1;38.56;-7.45;41.154;-9.388;0.028;3.24;
56;27.862;1;1;38.09;-11.84;32.699;-10.634;0.041;5.52;
57;27.976;0;1;30.15;-10.91;25.407;-9.137;0.044;5.06;
