CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
38.04;totalGazeArea: 20.12;averageGazeArea1: 2.58;averageGazeArea3: 5.24;averageGazeArea5: 6.84;averageGazeArea10: 9.39;
1;(-0.8, 0.0, 5.2);6.46;0;
