Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
4.12979;6.37895;-2.814609;2.205657;-2.863108;(-0.32, 1.63, 0.49);(2.86, 2.21, 0.51);
4.17174;6.379371;-2.815546;2.205241;-2.864327;(-0.32, 1.63, 0.49);(2.86, 2.21, 0.51);
4.20088;6.37899;-2.816694;2.20397;-2.866951;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.23229;6.377719;-2.8195;2.203458;-2.867096;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.27247;6.377083;-2.819649;2.204792;-2.86708;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.30015;6.378464;-2.819603;2.204672;-2.867755;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.33001;6.37826;-2.820412;2.204909;-2.866935;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.35864;6.37858;-2.819605;2.205149;-2.867922;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.51);
4.38898;6.378847;-2.820663;2.204116;-2.868155;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.41428;6.377913;-2.821025;2.202589;-2.867399;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.44572;6.376199;-2.820226;2.204187;-2.867395;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.48602;6.377943;-2.820223;2.204074;-2.867805;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.51464;6.377767;-2.820668;2.204189;-2.866761;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.54322;6.377609;-2.819574;2.206661;-2.867019;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.51);
4.57198;6.380416;-2.819911;2.204406;-2.868874;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.59967;6.378177;-2.821981;2.203197;-2.868366;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.62930;6.376757;-2.821481;2.204783;-2.867845;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.66080;6.378519;-2.820952;2.203831;-2.868838;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.70135;6.377507;-2.822022;2.203828;-2.869117;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.73039;6.377498;-2.822237;2.204256;-2.871346;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.75895;6.378028;-2.824559;2.202945;-2.872475;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.78883;6.376742;-2.825731;2.203114;-2.8731;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.81511;6.376825;-2.826334;2.204286;-2.872277;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
4.84322;6.378126;-2.825491;2.20342;-2.870746;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.87693;6.377163;-2.823766;2.203516;-2.871058;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.91743;6.377319;-2.824107;2.202998;-2.87009;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.95781;6.376642;-2.823094;2.20209;-2.868787;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
4.98744;6.375907;-2.82192;2.199318;-2.867595;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
5.01687;6.373073;-2.820798;2.199587;-2.866188;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
5.05857;6.373431;-2.819296;2.199589;-2.865724;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.51);
5.08927;6.373453;-2.818769;2.199468;-2.864337;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.51);
5.12960;6.373226;-2.817149;2.200445;-2.864556;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.51);
5.17424;6.374365;-2.817297;2.199607;-2.864459;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.51);
5.21704;6.373529;-2.81703;2.201091;-2.864664;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.52);
5.25913;6.374979;-2.816906;2.200892;-2.865359;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.52);
5.28959;6.374822;-2.817624;2.200866;-2.862515;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.52);
5.33048;6.374593;-2.814479;2.201625;-2.860909;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.52);
5.37606;6.375542;-2.812652;2.202281;-2.862288;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
5.42006;6.376048;-2.81379;2.202502;-2.863588;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
5.47080;6.376433;-2.815044;2.201755;-2.864299;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
5.50967;6.375473;-2.815542;2.201175;-2.865544;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.54836;6.375112;-2.8169;2.198529;-2.86513;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.59099;6.372144;-2.816425;2.200173;-2.864346;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
5.64523;6.373996;-2.815604;2.198667;-2.864696;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
5.67472;6.372389;-2.815975;2.197896;-2.864291;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
5.70771;6.371463;-2.815521;2.199584;-2.865632;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.74556;6.373211;-2.816931;2.200104;-2.867203;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.77503;6.373886;-2.818566;2.197844;-2.869136;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.81493;6.371543;-2.820565;2.198275;-2.871011;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.84598;6.37193;-2.822366;2.198217;-2.87462;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
5.88665;6.371894;-2.826191;2.19799;-2.875869;(-0.32, 1.63, 0.49);(2.88, 2.20, 0.52);
5.91970;6.371826;-2.827501;2.195071;-2.877257;(-0.32, 1.63, 0.49);(2.88, 2.20, 0.52);
5.97914;6.368663;-2.829058;2.196364;-2.876711;(-0.32, 1.63, 0.49);(2.88, 2.20, 0.52);
6.02089;6.370079;-2.828506;2.194332;-2.877816;(-0.32, 1.63, 0.49);(2.88, 2.19, 0.52);
6.07715;6.368106;-2.829825;2.193816;-2.877656;(-0.32, 1.63, 0.49);(2.88, 2.19, 0.52);
6.11942;6.367614;-2.829734;2.192517;-2.876081;(-0.32, 1.63, 0.49);(2.88, 2.19, 0.52);
6.16664;6.366158;-2.828097;2.193466;-2.87607;(-0.32, 1.63, 0.49);(2.88, 2.19, 0.52);
6.20394;6.36749;-2.828183;2.190068;-2.875343;(-0.32, 1.63, 0.49);(2.88, 2.19, 0.52);
6.24655;6.363749;-2.827389;2.191556;-2.874295;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.29020;6.365416;-2.826399;2.190912;-2.871929;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.32827;6.364715;-2.823917;2.191656;-2.870232;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.36030;6.365518;-2.822125;2.191869;-2.868362;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.38596;6.365623;-2.820055;2.191964;-2.867795;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.41627;6.365712;-2.819425;2.192997;-2.868281;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.53);
6.44674;6.366866;-2.819883;2.192169;-2.86826;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.53);
6.49168;6.365985;-2.819799;2.190774;-2.867932;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.53);
6.53395;6.364501;-2.819513;2.192621;-2.867191;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.53);
6.57880;6.366194;-2.81865;2.194186;-2.867277;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.53);
6.61917;6.367587;-2.818838;2.197508;-2.867389;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.52);
6.66327;6.371326;-2.81908;2.194795;-2.868102;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.70398;6.368365;-2.81999;2.196682;-2.86663;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.52);
6.72990;6.370499;-2.818563;2.194862;-2.865726;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.76134;6.368537;-2.817628;2.195212;-2.865792;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.52);
6.80558;6.36907;-2.817795;2.19299;-2.865002;(-0.32, 1.63, 0.49);(2.87, 2.19, 0.52);
6.84199;6.36675;-2.817066;2.193264;-2.8633;(-0.32, 1.63, 0.49);(2.86, 2.19, 0.52);
6.87409;6.367013;-2.815272;2.194539;-2.862765;(-0.32, 1.63, 0.49);(2.86, 2.19, 0.52);
6.90599;6.368292;-2.814625;2.195146;-2.862762;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.52);
6.94611;6.368989;-2.814589;2.196227;-2.862656;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
6.97206;6.370019;-2.814135;2.198406;-2.865656;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.00095;6.372326;-2.817044;2.198816;-2.866992;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.04550;6.372449;-2.818186;2.201046;-2.867538;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.07285;6.374837;-2.818614;2.200473;-2.869695;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.09962;6.374068;-2.820772;2.201735;-2.871019;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.12915;6.375494;-2.822191;2.200921;-2.871456;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.15934;6.374703;-2.822659;2.201376;-2.871296;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.19176;6.374959;-2.822433;2.203252;-2.870548;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.23013;6.377057;-2.821736;2.201005;-2.86919;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.27229;6.374581;-2.820372;2.201218;-2.868454;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.29976;6.374871;-2.819786;2.201949;-2.867336;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.32819;6.375782;-2.818633;2.199454;-2.867338;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.35659;6.373224;-2.818702;2.199955;-2.866454;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.38959;6.373485;-2.817667;2.202121;-2.866718;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.43208;6.375976;-2.81798;2.199831;-2.867431;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.48019;6.373383;-2.818821;2.202227;-2.865655;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.51732;6.376132;-2.816925;2.200182;-2.866534;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.53);
7.54788;6.37369;-2.817919;2.203315;-2.863768;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
7.58920;6.376956;-2.814994;2.204025;-2.86445;(-0.32, 1.63, 0.49);(2.86, 2.20, 0.53);
7.62048;6.377698;-2.815624;2.205809;-2.866639;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.53);
7.66260;6.379255;-2.817894;2.206424;-2.866161;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.53);
7.70730;6.380012;-2.817675;2.205065;-2.86508;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.53);
7.74272;6.378714;-2.816626;2.205448;-2.867174;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
7.77141;6.379166;-2.81874;2.205945;-2.869516;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.53);
7.80100;6.37964;-2.821165;2.206076;-2.869406;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.53);
7.82869;6.379564;-2.82102;2.20782;-2.869952;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
7.86194;6.381569;-2.821667;2.205814;-2.870921;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
7.90440;6.37955;-2.82275;2.205211;-2.870854;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
7.93453;6.378648;-2.822738;2.206363;-2.869653;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
7.97655;6.380008;-2.821718;2.206422;-2.869161;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
8.01761;6.37992;-2.821243;2.209157;-2.869244;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
8.06093;6.38261;-2.821367;2.210532;-2.869478;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.52);
8.10507;6.384205;-2.821683;2.209053;-2.871297;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.51);
8.15341;6.38269;-2.823568;2.208095;-2.873809;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.51);
8.19339;6.381484;-2.82635;2.209909;-2.873586;(-0.32, 1.63, 0.49);(2.87, 2.21, 0.51);
8.23099;6.383607;-2.826252;2.206522;-2.875183;(-0.32, 1.63, 0.49);(2.88, 2.21, 0.51);
8.26048;6.380208;-2.828065;2.205929;-2.876277;(-0.32, 1.63, 0.49);(2.88, 2.21, 0.51);
8.28765;6.379652;-2.829284;2.204489;-2.876131;(-0.32, 1.63, 0.49);(2.88, 2.20, 0.51);
8.31608;6.378196;-2.82923;2.203904;-2.875529;(-0.32, 1.63, 0.49);(2.88, 2.20, 0.50);
8.34601;6.377461;-2.828625;2.204592;-2.87571;(-0.32, 1.63, 0.49);(2.88, 2.20, 0.50);
8.38748;6.378386;-2.829005;2.202327;-2.874554;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
8.41551;6.376194;-2.827925;2.199923;-2.872745;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
8.44276;6.373543;-2.826051;2.199923;-2.87181;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
8.47321;6.373751;-2.825219;2.197678;-2.871204;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
8.50159;6.371398;-2.824672;2.199074;-2.870021;(-0.32, 1.63, 0.49);(2.87, 2.20, 0.50);
