CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
29.44;totalGazeArea: 17.89;averageGazeArea1: 2.30;averageGazeArea3: 4.71;averageGazeArea5: 6.28;averageGazeArea10: 9.16;
