Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_localPosition;Main Camera (1)_globalPosition;Main Camera (1)_orientation;World_orientation;messages;
0.000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.0, 0.0, 0.0)(0.00, 0.00, 0.00);0
0.020;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.0, 0.0, 0.0)(0.00, 0.00, 0.00);0
0.353;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.0, 0.0, 0.0)(0.00, 0.00, 0.00);0Pattern 1 saccade;
0.463;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.1, 0.0, 0.0)(0.00, 0.00, 0.00);10
0.519;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.1, 0.0, 0.0)(0.00, 0.00, 0.00);14.36642
0.537;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);16.88984
0.553;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);17.72972
0.572;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);18.48035
0.590;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);19.42683
0.605;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);20.36377
0.631;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);21.13658
0.673;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);22.56292
0.692;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);25.06574
0.706;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);26.20923
0.726;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);27.05852
0.740;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);28.30271
0.758;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);29.25455
0.770;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);30.41429
0.784;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);31.21688
0.826;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);32.21855
0.841;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);35.29149
0.859;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);36.34702
0.872;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);37.75225
0.884;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);38.70111
0.902;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);39.64153
0.915;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);41.0557
0.932;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);42.10963
0.946;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);43.53552
0.983;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);44.65139
1.001;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);47.94075
1.031;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);49.49669
1.045;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);52.2146
1.062;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);53.52951
1.075;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);55.0816
1.093;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);56.25661
1.107;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);57.81503
1.144;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);59.09895
1.162;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);62.50486
1.176;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);64.12943
1.194;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);65.37503
1.206;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);67.04691
1.224;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);68.1509
1.236;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);69.73592
1.253;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);70.85879
1.266;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);72.38179
1.304;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);73.55878
1.321;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);77.05399
1.333;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-0.2, 0.0, 0.0)(0.00, 0.00, 0.00);78.60535
