CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
54.74;totalGazeArea: 20.12;averageGazeArea1: 2.37;averageGazeArea3: 4.52;averageGazeArea5: 5.89;averageGazeArea10: 8.23;
