Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
4.89177;5.227649;-2.829505;1.049802;-2.876209;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.50);
4.93314;5.228155;-2.829563;1.047725;-2.876455;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.50);
4.98406;5.225901;-2.829856;1.049144;-2.877008;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.50);
5.02803;5.227322;-2.830581;1.047825;-2.875504;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.50);
5.08225;5.225959;-2.82929;1.04743;-2.873775;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.12001;5.225527;-2.827897;1.045937;-2.869753;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.16324;5.224014;-2.824039;1.049143;-2.868528;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.20927;5.227505;-2.822782;1.046674;-2.868973;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.25236;5.224774;-2.823496;1.049388;-2.865897;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.29410;5.227688;-2.820342;1.048343;-2.86538;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.33573;5.226625;-2.819877;1.050177;-2.865001;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.38007;5.228467;-2.819338;1.053138;-2.865978;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
5.41964;5.231484;-2.820033;1.055495;-2.868872;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
5.46391;5.233787;-2.822877;1.056679;-2.868903;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
5.50530;5.235055;-2.822729;1.057402;-2.870679;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.54961;5.235684;-2.824395;1.057633;-2.871529;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.59306;5.235932;-2.825186;1.059462;-2.873009;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.63429;5.237848;-2.826624;1.059859;-2.872535;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.67976;5.238098;-2.825979;1.058999;-2.872254;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.71936;5.237164;-2.82574;1.060133;-2.872533;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.76272;5.238389;-2.826007;1.062926;-2.873544;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.81018;5.241073;-2.826909;1.064617;-2.873525;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.85074;5.242826;-2.82685;1.063732;-2.874351;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.89450;5.242136;-2.827767;1.061781;-2.875046;(-0.32, 1.63, 0.49);(2.88, 1.06, 0.50);
5.94024;5.24007;-2.828472;1.063118;-2.874613;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
5.97664;5.241465;-2.827943;1.063067;-2.873554;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
6.02121;5.241474;-2.826756;1.063244;-2.872745;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.51);
6.07785;5.241592;-2.825741;1.063791;-2.872259;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.51);
6.12213;5.242085;-2.825036;1.066293;-2.872859;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.16281;5.244456;-2.825435;1.067038;-2.873273;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.20672;5.245224;-2.825962;1.066549;-2.872091;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.24833;5.244957;-2.824903;1.064172;-2.869737;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.51);
6.29295;5.242295;-2.822451;1.066322;-2.868167;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.34193;5.244464;-2.820775;1.067007;-2.868273;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.37766;5.244921;-2.820915;1.069816;-2.868739;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.41969;5.248052;-2.821631;1.067389;-2.867572;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
6.46206;5.245334;-2.820554;1.069834;-2.866862;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
6.50575;5.248038;-2.819904;1.067648;-2.867734;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
6.55548;5.245852;-2.821004;1.064755;-2.867156;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
6.58650;5.242495;-2.820571;1.070561;-2.867555;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
6.62204;5.249131;-2.821147;1.062843;-2.867924;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
6.65754;5.241247;-2.821705;1.060759;-2.866469;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
6.68536;5.238389;-2.820105;1.070376;-2.866745;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
6.71546;5.248957;-2.820483;1.064012;-2.866646;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
6.76078;5.242215;-2.820454;1.065506;-2.865251;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
6.80057;5.243439;-2.818848;1.070586;-2.866799;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
6.84374;5.249279;-2.820609;1.063302;-2.864598;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
6.87214;5.24126;-2.818316;1.067099;-2.862738;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.50);
6.91500;5.245671;-2.81644;1.063782;-2.862318;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
6.95825;5.242094;-2.815825;1.064664;-2.86229;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
7.00267;5.242877;-2.815535;1.067254;-2.864496;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.50);
7.05688;5.245652;-2.817692;1.06578;-2.865141;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
7.10082;5.244025;-2.818083;1.066576;-2.868766;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.51);
7.13051;5.244942;-2.821829;1.064549;-2.868978;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.51);
7.15611;5.242528;-2.821995;1.067394;-2.869575;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
7.18493;5.245736;-2.822639;1.066026;-2.871143;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
7.21699;5.244348;-2.824239;1.064211;-2.871338;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
7.25871;5.242554;-2.824638;1.06312;-2.867923;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.51);
7.30940;5.241159;-2.821255;1.065153;-2.862975;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.50);
7.34457;5.243415;-2.816159;1.063973;-2.862212;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
7.38671;5.242187;-2.815706;1.064775;-2.856275;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
7.43251;5.242962;-2.809369;1.064825;-2.857027;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
7.47148;5.242873;-2.810206;1.068867;-2.857015;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.50);
7.50098;5.247429;-2.810118;1.063036;-2.857389;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.51);
7.52838;5.241068;-2.810672;1.064286;-2.853937;(-0.32, 1.63, 0.49);(2.85, 1.06, 0.50);
7.55851;5.242533;-2.807125;1.063245;-2.854693;(-0.32, 1.63, 0.49);(2.85, 1.06, 0.50);
7.59968;5.240962;-2.807908;1.072097;-2.855962;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.50);
7.63071;5.251159;-2.809327;1.057532;-2.854665;(-0.32, 1.63, 0.49);(2.85, 1.06, 0.50);
7.67108;5.235109;-2.807894;1.068954;-2.855251;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.50);
7.70171;5.247721;-2.808467;1.061968;-2.856531;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
7.74381;5.240296;-2.809738;1.060709;-2.85466;(-0.32, 1.63, 0.49);(2.85, 1.06, 0.51);
7.78663;5.238575;-2.807634;1.067821;-2.856777;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.51);
7.81502;5.246503;-2.809878;1.059654;-2.856099;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.51);
7.86048;5.23731;-2.809106;1.069235;-2.856894;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.51);
7.89985;5.247779;-2.809888;1.064659;-2.859003;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.51);
7.92870;5.242835;-2.811942;1.064364;-2.860588;(-0.32, 1.63, 0.49);(2.86, 1.06, 0.50);
7.95841;5.242587;-2.813536;1.065736;-2.863605;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.51);
7.98505;5.243834;-2.816622;1.067266;-2.863988;(-0.32, 1.63, 0.49);(2.86, 1.07, 0.51);
8.01737;5.24573;-2.816988;1.06178;-2.865438;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.07431;5.2398;-2.818475;1.065849;-2.867773;(-0.32, 1.63, 0.49);(2.87, 1.07, 0.50);
8.11469;5.244325;-2.820924;1.061038;-2.867835;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.15774;5.239407;-2.821026;1.058871;-2.867781;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.18586;5.23689;-2.821013;1.060545;-2.866957;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.21456;5.238949;-2.82031;1.057457;-2.866637;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.24367;5.235404;-2.819964;1.062656;-2.867278;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.28753;5.241128;-2.820617;1.058515;-2.8682;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.33020;5.236644;-2.821604;1.061429;-2.868007;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.37260;5.239887;-2.821229;1.060469;-2.870301;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.41333;5.239021;-2.823473;1.055707;-2.870592;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.44454;5.233573;-2.823812;1.062989;-2.869355;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.48841;5.241411;-2.822508;1.059553;-2.869262;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.52906;5.237744;-2.822375;1.061896;-2.870017;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.57159;5.240204;-2.823133;1.059799;-2.869393;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.60037;5.237847;-2.822536;1.060382;-2.869459;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.62930;5.23848;-2.822758;1.06186;-2.869967;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.67135;5.240218;-2.823384;1.05883;-2.869792;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.70383;5.23693;-2.823245;1.060386;-2.870027;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.74618;5.238651;-2.823491;1.058761;-2.871535;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.50);
8.78571;5.236734;-2.825135;1.061009;-2.872233;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
8.81371;5.239389;-2.82605;1.056328;-2.872082;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
8.84418;5.234525;-2.82614;1.056951;-2.870557;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
8.88654;5.235286;-2.82454;1.05544;-2.870988;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
8.93034;5.233551;-2.825036;1.055704;-2.870796;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
8.97241;5.233859;-2.824936;1.055224;-2.871927;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.49);
9.01506;5.233384;-2.826236;1.054611;-2.873101;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.48);
9.06630;5.232703;-2.827618;1.05662;-2.873616;(-0.32, 1.63, 0.49);(2.87, 1.06, 0.48);
9.10030;5.235275;-2.828177;1.051991;-2.874888;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
9.14753;5.230172;-2.829378;1.054904;-2.875119;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.49);
9.18501;5.233456;-2.829487;1.051449;-2.876643;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.49);
9.21508;5.229855;-2.83102;1.052472;-2.876724;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.49);
9.25835;5.230754;-2.830995;1.053023;-2.875274;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.49);
9.30224;5.231507;-2.829515;1.05345;-2.873923;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
9.34723;5.231749;-2.827789;1.053902;-2.875161;(-0.32, 1.63, 0.49);(2.88, 1.05, 0.49);
9.38673;5.232421;-2.829079;1.051047;-2.874715;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
9.42948;5.229173;-2.828595;1.054097;-2.873315;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.49);
9.47456;5.232647;-2.82726;1.051825;-2.870508;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.50);
9.51397;5.230197;-2.824195;1.052532;-2.869681;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.50);
9.55053;5.230998;-2.823226;1.051751;-2.868793;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.50);
9.59190;5.230127;-2.822196;1.050802;-2.867763;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.50);
9.63520;5.228827;-2.821161;1.05378;-2.86615;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.50);
9.67646;5.232154;-2.819603;1.051465;-2.865288;(-0.32, 1.63, 0.49);(2.87, 1.05, 0.50);
9.72088;5.229585;-2.81887;1.051988;-2.86247;(-0.32, 1.63, 0.49);(2.86, 1.05, 0.50);
9.76939;5.230441;-2.816135;1.049749;-2.860958;(-0.32, 1.63, 0.49);(2.86, 1.05, 0.50);
