CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
53.86;totalGazeArea: 15.37;averageGazeArea1: 2.12;averageGazeArea3: 3.93;averageGazeArea5: 5.12;averageGazeArea10: 6.90;
1;(1.9, 0.0, 7.0);16.32;1;
2;(7.2, 0.0, 25.7);33.82;1;
