Frame_Number;Time;Total_Angles_x;Total_Angles_y;isSaccade;isSaccadeLeftRight;isSaccaderRadial;Head_Rotation_x;Head_Rotation_y;Head_Position;messages;
1;27.512;70.47953;-19.52042;0;0;0;0;0;(0.0, 1.6, 0.0)
2;27.512;0.1234001;-36.63596;1;1;1;1.340373;3.248993;(0.0, 1.8, -0.2)SaccadeStart;
3;27.532;2.172846;-7.372843;0;0;1;1.260645;3.063538;(0.0, 1.8, -0.2)
4;27.572;1.978224;-7.50296;0;0;0;1.267378;2.950775;(0.0, 1.8, -0.2)
5;27.584;1.939337;-7.619279;0;0;0;1.294792;2.919952;(0.0, 1.8, -0.2)
6;27.617;1.927627;-7.634489;0;0;0;1.300363;2.88678;(0.0, 1.8, -0.2)
7;27.643;1.913229;-7.681576;0;0;0;1.292897;2.855896;(0.0, 1.8, -0.2)
8;27.670;1.915439;-7.685433;0;0;0;1.275904;2.81662;(0.0, 1.8, -0.2)
9;27.684;1.926603;-7.807295;0;0;0;1.265767;2.796204;(0.0, 1.8, -0.2)
10;27.717;1.926836;-7.804844;0;0;0;1.243487;2.747162;(0.0, 1.8, -0.2)
11;27.742;1.897332;-7.785309;0;0;0;1.223319;2.700439;(0.0, 1.8, -0.2)
12;27.771;1.812868;-7.919557;0;0;0;1.203454;2.660095;(0.0, 1.8, -0.2)
13;27.802;0.2250144;-8.822958;1;0;1;1.185025;2.629761;(0.0, 1.8, -0.2)SaccadeStart;
14;27.827;-0.01385888;-8.964488;0;0;0;1.167431;2.607391;(0.0, 1.8, -0.2)
15;27.856;-0.1032542;-9.000953;0;0;0;1.151565;2.591431;(0.0, 1.8, -0.2)
16;27.886;-0.3573419;-8.633074;0;0;0;1.142135;2.578461;(0.0, 1.8, -0.2)
17;27.916;-0.3829246;-8.624629;0;0;0;1.138858;2.562622;(0.0, 1.8, -0.2)
18;27.991;-0.4568227;-8.678635;0;0;0;1.145055;2.54541;(0.0, 1.8, -0.2)
19;28.005;-0.4636197;-8.676393;0;0;0;1.155509;2.528412;(0.0, 1.8, -0.2)
20;28.028;-0.7171721;-8.391963;0;0;0;1.168439;2.518677;(0.0, 1.8, -0.2)
21;28.056;-0.7184285;-8.38591;0;0;0;1.163341;2.532379;(0.0, 1.8, -0.2)
22;28.088;-0.7467174;-8.335148;0;0;0;1.150769;2.557098;(0.0, 1.8, -0.2)
23;28.113;-0.7984425;-8.317305;0;0;0;1.150714;2.583771;(0.0, 1.8, -0.2)
24;28.142;-0.8026903;-8.331402;0;0;0;1.182419;2.607117;(0.0, 1.8, -0.2)
25;28.170;-0.8192012;-8.324936;0;0;0;1.244686;2.603699;(0.0, 1.8, -0.2)
26;28.184;-0.9802297;-8.26247;0;0;0;1.282886;2.588623;(0.0, 1.8, -0.2)
27;28.213;-1.014993;-8.256972;0;0;0;1.343734;2.533417;(0.0, 1.8, -0.2)
28;28.241;-1.06238;-8.253205;0;0;0;1.366291;2.432404;(0.0, 1.8, -0.2)
29;28.269;-1.093272;-8.170878;0;0;0;1.339687;2.269531;(0.0, 1.8, -0.2)
30;28.284;-1.143224;-8.116676;0;0;0;1.307903;2.181213;(0.0, 1.8, -0.2)
31;28.315;-1.145831;-8.106053;0;0;0;1.211061;2.022552;(0.0, 1.8, -0.2)
32;28.342;-1.151919;-7.894865;0;0;0;1.085528;1.939514;(0.0, 1.8, -0.2)
33;28.371;-1.108366;-7.956946;0;0;0;0.9485504;1.939697;(0.0, 1.8, -0.2)
34;28.399;-1.068942;-7.979987;0;0;0;0.8462942;2.005615;(0.0, 1.8, -0.2)
35;28.428;-1.053435;-8.023352;0;0;0;0.7903466;2.100586;(0.0, 1.8, -0.2)
36;28.505;-1.074097;-8.0388;0;0;0;0.7939548;2.170532;(0.0, 1.8, -0.2)
37;28.525;-1.065615;-8.051582;0;0;0;0.8526864;2.187836;(0.0, 1.8, -0.2)
38;28.542;-1.147509;-7.992093;0;0;0;1.049436;2.111084;(0.0, 1.8, -0.2)
39;28.571;-1.046037;-8.04048;0;0;0;1.132678;2.031952;(0.0, 1.8, -0.2)
40;28.599;-0.8934681;-7.968525;0;0;0;1.177765;1.952271;(0.0, 1.8, -0.2)
41;28.627;-0.7574948;-7.720806;0;0;0;1.184911;1.878448;(0.0, 1.8, -0.2)
42;28.658;-0.6480042;-7.498755;0;0;0;1.164718;1.817963;(0.0, 1.8, -0.2)
43;28.685;-0.5617229;-7.415287;0;0;0;1.128343;1.779816;(0.0, 1.8, -0.2)
44;28.715;-0.3397848;-7.342076;0;0;0;1.07697;1.763397;(0.0, 1.8, -0.2)
45;28.730;-0.2298336;-7.23794;0;0;0;1.050833;1.76355;(0.0, 1.8, -0.2)
46;28.757;-0.1494005;-7.195118;0;0;0;1.004115;1.778046;(0.0, 1.8, -0.2)
47;28.785;0.1186159;-7.126434;0;0;0;0.9794919;1.799194;(0.0, 1.8, -0.2)
48;28.814;0.2687013;-7.149069;0;0;0;0.9851782;1.812927;(0.0, 1.8, -0.2)
49;28.843;-0.5415801;-7.79007;0;0;0;1.004404;1.800659;(0.0, 1.8, -0.2)
50;28.872;-0.3704414;-8.368252;0;0;0;1.017068;1.755249;(0.0, 1.8, -0.2)
51;28.897;-0.695724;-8.585592;0;0;0;1.016924;1.689606;(0.0, 1.8, -0.2)
52;28.914;-0.7311977;-8.904126;0;0;0;1.01393;1.653381;(0.0, 1.8, -0.2)
53;28.942;-0.746327;-8.957593;0;0;0;1.009411;1.580902;(0.0, 1.8, -0.2)
54;29.018;-0.7621305;-9.060581;0;0;0;1.006941;1.531555;(0.0, 1.8, -0.2)
55;29.032;-0.8614923;-9.116318;0;0;0;1.00114;1.518677;(0.0, 1.8, -0.2)
56;29.059;-0.8400504;-9.326653;0;0;0;0.9843554;1.565765;(0.0, 1.8, -0.2)
57;29.086;-0.8753819;-9.354813;0;0;0;1.007016;1.578247;(0.0, 1.8, -0.2)
58;29.113;-1.024293;-9.292274;0;0;0;1.076282;1.565155;(0.0, 1.8, -0.2)
59;29.141;-1.020522;-9.285583;0;0;0;1.193437;1.525116;(0.0, 1.8, -0.2)
60;29.171;-0.9414617;-9.299068;0;0;0;1.353463;1.455872;(0.0, 1.8, -0.2)
61;29.197;-0.9545738;-9.317772;0;0;0;1.524579;1.366638;(0.0, 1.8, -0.2)
62;29.211;-0.8873702;-9.373185;0;0;0;1.612553;1.319397;(0.0, 1.8, -0.2)
63;29.226;-0.8568425;-9.403818;0;0;0;1.705997;1.270935;(0.0, 1.8, -0.2)
64;29.255;-0.7907307;-9.447961;0;0;0;1.883175;1.197205;(0.0, 1.8, -0.2)
65;29.270;-0.6466693;-9.553463;0;0;0;1.98034;1.165497;(0.0, 1.8, -0.2)
66;29.298;-0.5865321;-9.617514;0;0;0;2.169605;1.11496;(0.0, 1.8, -0.2)
67;29.329;-0.4715855;-9.680953;0;0;0;2.370576;1.071411;(0.0, 1.8, -0.2)
68;29.357;-0.4801217;-9.036586;0;0;0;2.552911;1.043945;(0.0, 1.8, -0.2)
69;29.384;-0.494641;-8.617954;0;0;0;2.711555;1.03653;(0.0, 1.8, -0.2)
70;29.412;-0.5296325;-7.999454;0;0;0;2.833998;1.036774;(0.0, 1.8, -0.2)
71;29.443;-0.03469757;-7.127844;0;0;0;2.943915;1.039856;(0.0, 1.8, -0.2)
72;29.471;-0.6591887;-8.135617;0;0;0;3.045923;1.047211;(0.0, 1.8, -0.2)
73;29.543;-0.7495293;-8.501966;0;0;0;3.14218;1.063416;(0.0, 1.8, -0.2)
74;29.562;-0.6882504;-8.656173;0;0;0;3.228635;1.090546;(0.0, 1.8, -0.2)
75;29.584;-0.6412413;-8.74078;0;0;0;3.381807;1.149628;(0.0, 1.8, -0.2)
76;29.599;-0.5814769;-8.746848;0;0;0;3.411444;1.163025;(0.0, 1.8, -0.2)
77;29.627;-0.6051057;-8.769482;0;0;0;3.463281;1.190704;(0.0, 1.8, -0.2)
