Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
0.00000;70.47953;-19.52042;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.02000;0;-35.91512;0;0;(0.00, 1.60, 0.00);(0.00, 0.00, 0.00);
0.35333;7.510357;-41.98147;0.5402665;-2.518549;(-0.31, 1.58, 0.48);(2.52, 0.54, 0.65);Pattern 1 saccade;
0.57104;0.9398581;-12.05947;10.62548;-14.38977;(-0.05, 1.69, 0.33);(14.39, 10.63, 350.16);No pattern saccade;
0.72844;14.57184;-22.9153;7.450511;-19.33836;(-0.05, 1.73, 0.20);(19.34, 7.45, 349.22);No pattern saccade;
0.81872;9.756796;-24.10114;5.219235;-17.8573;(-0.01, 1.69, 0.23);(17.86, 5.22, 349.11);No pattern saccade;
0.86475;9.331516;-22.30494;3.238203;-18.3776;(-0.01, 1.69, 0.23);(18.38, 3.24, 347.49);Pattern 1 saccade;
0.90629;10.39302;-24.35745;-2.080139;-19.28895;(-0.02, 1.64, 0.54);(19.29, 357.92, 348.78);
0.97516;3.023485;-23.23023;-0.7604675;-19.55346;(-0.02, 1.64, 0.54);(19.55, 359.24, 350.14);No pattern saccade;
1.01993;3.303824;-23.46181;0.811994;-19.11867;(-0.02, 1.64, 0.54);(19.12, 0.81, 351.53);Pattern 1 saccade;
1.06846;2.621421;-24.88701;2.498755;-16.69653;(-0.02, 1.65, 0.54);(16.70, 2.50, 353.94);
1.15114;2.926095;-25.05607;12.04585;-14.68533;(0.02, 1.63, 0.54);(14.69, 12.05, 355.05);
1.19296;13.39593;-24.60118;11.59871;-12.36461;(0.01, 1.64, 0.54);(12.36, 11.60, 356.30);
1.23701;9.562863;-22.56682;10.26059;-9.716401;(0.00, 1.64, 0.53);(9.72, 10.26, 357.47);Pattern 1 saccade;
1.32062;9.349341;-21.13186;9.443099;-8.051889;(0.00, 1.65, 0.53);(8.05, 9.44, 357.83);No pattern saccade;
1.36359;9.324079;-20.9113;8.921762;-6.302589;(0.00, 1.65, 0.52);(6.30, 8.92, 358.16);
1.40713;5.347835;-13.58825;8.160256;-2.706414;(-0.01, 1.66, 0.52);(2.71, 8.16, 358.38);
1.47312;4.750498;-11.28682;7.836219;-1.294213;(-0.01, 1.67, 0.51);(1.29, 7.84, 358.33);No pattern saccade;
1.50773;4.236822;-10.83577;7.676953;-0.3014365;(-0.01, 1.67, 0.51);(0.30, 7.68, 358.22);No pattern saccade;
1.54893;3.677479;-10.63475;7.675154;0.5877075;(-0.01, 1.67, 0.50);(359.41, 7.68, 358.08);
1.59198;3.587364;-9.82253;7.71946;0.9611206;(-0.01, 1.67, 0.50);(359.04, 7.72, 358.13);
1.65995;3.480871;-9.46015;7.826237;1.36142;(-0.01, 1.68, 0.50);(358.64, 7.83, 358.27);
1.69039;3.479767;-9.349653;8.065334;1.61676;(-0.01, 1.68, 0.50);(358.38, 8.07, 358.28);
1.73617;3.055903;-9.20234;8.426568;1.773743;(-0.01, 1.68, 0.50);(358.23, 8.43, 358.10);
1.77643;3.001703;-9.444304;8.718758;2.222015;(-0.01, 1.68, 0.50);(357.78, 8.72, 357.86);
1.86404;-0.1577505;-12.98735;8.832006;2.82312;(-0.01, 1.68, 0.50);(357.18, 8.83, 357.65);
1.90555;-0.9207007;-13.30381;8.730864;3.104675;(-0.01, 1.68, 0.50);(356.90, 8.73, 357.50);No pattern saccade;
1.95629;-0.6318042;-13.02512;8.165131;2.716614;(-0.01, 1.68, 0.50);(357.28, 8.17, 357.78);
1.98989;-1.030172;-12.85825;7.961308;2.269592;(-0.01, 1.68, 0.50);(357.73, 7.96, 357.92);
2.01848;-0.859987;-12.77532;7.863847;2.052521;(-0.01, 1.68, 0.50);(357.95, 7.86, 357.94);
2.08166;-0.866495;-12.98847;7.790645;2.056519;(-0.01, 1.68, 0.50);(357.94, 7.79, 357.96);
2.11952;-5.030303;-17.22367;7.550696;2.025269;(-0.01, 1.68, 0.50);(357.97, 7.55, 358.02);
2.15052;-5.052091;-17.30315;7.238597;1.919006;(-0.01, 1.68, 0.50);(358.08, 7.24, 358.07);No pattern saccade;
2.19169;-5.146744;-17.35825;7.014209;1.822205;(-0.01, 1.68, 0.50);(358.18, 7.01, 358.06);
2.23451;-5.108493;-17.32794;6.77997;1.630127;(-0.01, 1.68, 0.50);(358.37, 6.78, 358.01);
2.27765;-5.219883;-17.43086;6.671487;1.461914;(-0.01, 1.68, 0.50);(358.54, 6.67, 357.97);
2.34705;-5.250644;-17.53745;6.604672;1.272491;(-0.01, 1.68, 0.50);(358.73, 6.60, 357.95);
2.39414;-5.26998;-17.56712;6.543406;1.12677;(-0.01, 1.68, 0.50);(358.87, 6.54, 357.96);
2.43551;-5.212339;-17.60011;6.551024;0.9041138;(-0.01, 1.67, 0.50);(359.10, 6.55, 357.96);
2.50318;-5.31144;-17.68868;6.73044;0.7121582;(-0.01, 1.67, 0.50);(359.29, 6.73, 357.88);
2.55630;-5.454532;-17.68426;7.058072;0.3858337;(-0.02, 1.67, 0.50);(359.61, 7.06, 357.66);
2.60288;-5.886556;-17.62431;7.771622;-0.2751337;(-0.01, 1.67, 0.50);(0.28, 7.77, 357.01);
2.66689;-1.775214;-13.36268;8.373094;-0.6503452;(-0.01, 1.67, 0.50);(0.65, 8.37, 356.46);
2.71211;0.3789823;-10.64338;9.007001;-1.017357;(-0.01, 1.67, 0.50);(1.02, 9.01, 355.90);No pattern saccade;
2.75676;-0.03280398;-10.07857;10.22069;-1.400809;(-0.01, 1.68, 0.50);(1.40, 10.22, 355.40);No pattern saccade;
2.81980;0.5394226;-10.30845;10.72166;-1.383342;(0.00, 1.68, 0.51);(1.38, 10.72, 355.42);
2.87183;0.6967604;-10.33228;11.0407;-1.318856;(0.00, 1.68, 0.51);(1.32, 11.04, 355.40);
2.91363;1.197544;-8.971182;11.48486;-0.8955392;(0.00, 1.67, 0.51);(0.90, 11.48, 355.41);
2.97750;1.333646;-8.913237;11.75356;-0.4748172;(0.00, 1.67, 0.51);(0.47, 11.75, 355.43);
3.03168;1.416213;-8.925956;11.86968;-0.1261413;(0.00, 1.67, 0.51);(0.13, 11.87, 355.40);
3.10102;1.454274;-8.929262;11.92668;0.3703918;(0.00, 1.67, 0.51);(359.63, 11.93, 355.39);
3.16223;1.387586;-9.636365;12.00059;2.127319;(0.00, 1.68, 0.51);(357.87, 12.00, 355.92);
3.20984;-0.9715362;-9.24498;11.83445;3.71286;(0.00, 1.68, 0.50);(356.29, 11.83, 356.36);
3.26397;-1.078419;-9.738515;11.17914;5.830719;(0.00, 1.68, 0.50);(354.17, 11.18, 356.99);Pattern 1 saccade;
3.34401;-1.215108;-8.837745;10.67815;6.828674;(-0.01, 1.68, 0.50);(353.17, 10.68, 357.28);
3.39114;0.06364594;-4.866198;9.832118;7.885956;(-0.01, 1.69, 0.50);(352.11, 9.83, 357.58);
3.44118;1.337068;-4.55517;8.790387;8.673676;(-0.01, 1.69, 0.49);(351.33, 8.79, 357.73);No pattern saccade;
3.50710;0.7408936;-3.986134;8.328442;9.038177;(-0.01, 1.69, 0.49);(350.96, 8.33, 357.75);
3.55566;0.2619226;-3.767563;8.104875;9.244629;(-0.01, 1.69, 0.49);(350.76, 8.10, 357.82);
3.59894;-0.05396271;-3.950333;7.851979;9.617249;(-0.02, 1.69, 0.49);(350.38, 7.85, 357.86);
3.67036;-0.4353696;-3.939395;7.705698;9.858948;(-0.02, 1.69, 0.48);(350.14, 7.71, 357.87);
3.71100;-0.6033778;-3.917842;7.559916;10.00031;(-0.02, 1.69, 0.48);(350.00, 7.56, 357.86);
3.76786;-0.6639627;-4.035799;7.33665;10.04135;(-0.02, 1.69, 0.48);(349.96, 7.34, 357.83);
3.84158;-1.631162;-4.614607;7.198646;10.04459;(-0.02, 1.69, 0.48);(349.96, 7.20, 357.87);
3.89133;-4.772081;-7.605417;7.12295;9.996582;(-0.02, 1.69, 0.48);(350.00, 7.12, 357.90);
3.94001;-5.350208;-7.91955;7.177579;10.0365;(-0.02, 1.69, 0.48);(349.96, 7.18, 357.94);No pattern saccade;
4.02002;-5.391487;-7.98666;7.100443;10.09293;(-0.02, 1.69, 0.48);(349.91, 7.10, 357.91);
4.08887;-5.528147;-8.005066;6.972106;10.0925;(-0.02, 1.69, 0.48);(349.91, 6.97, 357.90);
4.12815;-5.455507;-8.079968;6.520321;10.00873;(-0.02, 1.69, 0.48);(349.99, 6.52, 357.97);
4.19056;-5.750821;-8.156432;6.246078;9.946411;(-0.02, 1.69, 0.48);(350.05, 6.25, 358.05);
4.25042;-5.772644;-8.157143;5.95755;9.802826;(-0.02, 1.69, 0.48);(350.20, 5.96, 358.15);
4.29691;-6.333783;-10.47754;5.091267;9.33316;(-0.02, 1.69, 0.49);(350.67, 5.09, 358.37);
4.36913;-6.229618;-10.93211;4.049214;9.00238;(-0.02, 1.69, 0.49);(351.00, 4.05, 358.69);No pattern saccade;
4.41684;-6.409912;-11.63217;3.031492;8.884338;(-0.02, 1.69, 0.49);(351.12, 3.03, 358.98);
4.45704;-5.61853;-11.90849;0.7888938;8.726074;(-0.03, 1.69, 0.49);(351.27, 0.79, 359.61);
4.52625;-6.385894;-12.18529;-0.6400146;8.61731;(-0.03, 1.69, 0.49);(351.38, 359.36, 0.15);
4.57005;-7.28824;-12.70772;-2.114746;8.484283;(-0.03, 1.69, 0.49);(351.52, 357.89, 0.77);
4.61769;-7.720129;-16.18083;-5.021027;8.149689;(-0.04, 1.69, 0.49);(351.85, 354.98, 1.88);
4.68637;-8.725407;-16.48992;-6.791229;7.769592;(-0.04, 1.69, 0.49);(352.23, 353.21, 2.48);No pattern saccade;
4.72468;-8.695743;-16.60175;-8.429565;7.396759;(-0.05, 1.69, 0.49);(352.60, 351.57, 3.09);
4.77017;-8.593381;-16.7379;-10.41077;6.914276;(-0.06, 1.69, 0.49);(353.09, 349.59, 3.86);
4.83520;-9.505768;-17.30101;-11.52341;6.782166;(-0.06, 1.69, 0.49);(353.22, 348.48, 4.32);
4.88866;-9.491227;-17.72673;-12.83414;6.72467;(-0.06, 1.69, 0.49);(353.28, 347.17, 4.81);
4.92795;-16.65252;-15.03607;-15.46854;6.517517;(-0.07, 1.69, 0.49);(353.48, 344.53, 5.77);
4.99955;-18.51693;-14.45331;-17.21674;6.270721;(-0.07, 1.69, 0.49);(353.73, 342.78, 6.37);No pattern saccade;
5.04539;-18.75874;-14.32475;-18.66693;5.943756;(-0.08, 1.69, 0.49);(354.06, 341.33, 6.89);
5.10979;-18.54352;-13.94808;-20.21613;5.260132;(-0.08, 1.69, 0.49);(354.74, 339.78, 7.48);
5.19059;-19.32804;-14.2185;-20.84326;4.881561;(-0.09, 1.68, 0.49);(355.12, 339.16, 7.84);
5.24042;-19.73453;-14.65294;-21.32062;4.588776;(-0.09, 1.68, 0.49);(355.41, 338.68, 8.35);
5.28256;-19.55935;-14.86288;-21.90707;4.194336;(-0.09, 1.68, 0.49);(355.81, 338.09, 8.92);
5.35974;-19.61012;-14.92887;-22.40259;3.763489;(-0.09, 1.68, 0.49);(356.24, 337.60, 9.35);
5.39632;-22.69103;-15.88423;-23.31161;3.236023;(-0.10, 1.68, 0.49);(356.76, 336.69, 9.75);
5.44110;-24.81165;-17.30031;-25.20743;2.366241;(-0.10, 1.68, 0.49);(357.63, 334.79, 10.12);Pattern 1 saccade;
5.50512;-25.61867;-18.2624;-26.37189;1.830017;(-0.10, 1.68, 0.49);(358.17, 333.63, 10.20);No pattern saccade;
5.56114;-25.84681;-18.41339;-27.32828;1.377655;(-0.10, 1.68, 0.49);(358.62, 332.67, 10.25);
5.61198;-25.56912;-18.36207;-28.63858;0.5920715;(-0.11, 1.68, 0.49);(359.41, 331.36, 10.39);
5.68315;-25.87816;-18.60674;-29.32648;-0.0238205;(-0.11, 1.68, 0.49);(0.02, 330.67, 10.44);
5.73375;-25.6771;-23.85406;-29.51611;-0.371275;(-0.11, 1.68, 0.49);(0.37, 330.48, 10.50);
5.78902;-25.51672;-24.56331;-29.48557;-0.7557312;(-0.11, 1.68, 0.49);(0.76, 330.51, 10.63);No pattern saccade;
5.85234;-25.50438;-25.12002;-29.33286;-0.9964562;(-0.11, 1.68, 0.49);(1.00, 330.67, 10.70);
5.90586;-25.52145;-25.27275;-29.258;-1.203628;(-0.11, 1.67, 0.49);(1.20, 330.74, 10.71);
5.95660;-25.57059;-25.43807;-29.26239;-1.689393;(-0.11, 1.67, 0.49);(1.69, 330.74, 10.75);
6.03278;-25.48015;-25.67933;-29.35568;-2.094395;(-0.11, 1.67, 0.49);(2.09, 330.64, 10.74);
6.09746;-25.21703;-26.02769;-29.4679;-2.357225;(-0.11, 1.67, 0.49);(2.36, 330.53, 10.69);
6.14185;-25.27064;-26.16468;-29.26218;-2.921243;(-0.11, 1.67, 0.50);(2.92, 330.74, 10.52);
6.20742;-25.22622;-26.91943;-28.96982;-3.068777;(-0.11, 1.67, 0.50);(3.07, 331.03, 10.42);
6.26387;-25.14251;-27.38719;-28.52606;-3.134774;(-0.11, 1.67, 0.50);(3.13, 331.47, 10.26);
