Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;23.042;0;1;70.48;-19.52;-1.445;-45.129;0.020;76.35;
2;23.121;0;0;16.09;-11.30;6.985;-14.892;0.029;9.79;
3;23.436;0;1;1.14;-18.59;0.345;-15.190;0.028;3.49;
4;23.524;0;0;1.56;-13.38;2.171;-10.454;0.027;2.99;
5;25.970;1;1;-0.32;-7.27;18.298;-13.363;0.107;19.59;
6;26.330;1;1;21.45;-16.92;23.600;-17.044;0.045;2.15;
7;26.406;0;1;26.40;-19.90;28.138;-22.224;0.029;2.91;
8;26.558;0;0;29.08;-23.54;21.989;-32.606;0.035;11.51;
9;26.734;0;1;22.62;-33.04;22.378;-42.022;0.057;8.99;
10;26.970;0;1;22.84;-40.32;21.802;-35.328;0.082;5.10;
11;27.074;0;1;20.52;-32.23;17.804;-27.567;0.105;5.40;
12;27.202;0;1;16.82;-25.73;15.935;-24.056;0.044;1.89;
13;27.276;0;1;14.20;-21.95;12.129;-19.862;0.027;2.94;
14;27.979;0;0;0.17;-25.00;22.861;-35.410;0.224;24.97;
15;28.231;1;0;22.88;-38.39;34.227;-40.667;0.089;11.58;
16;28.441;0;1;27.02;-53.30;26.708;-54.913;0.036;1.64;
17;28.510;0;1;26.68;-55.98;25.119;-59.028;0.021;3.42;
