CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
36.76;totalGazeArea: 15.27;averageGazeArea1: 1.65;averageGazeArea3: 3.51;averageGazeArea5: 4.90;averageGazeArea10: 7.10;
1;(6.5, 0.0, 10.8);10.98;1;
2;(19.4, 0.0, 16.3);21.26;0;
