CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
77.06;totalGazeArea: 23.00;averageGazeArea1: 2.75;averageGazeArea3: 5.43;averageGazeArea5: 7.01;averageGazeArea10: 9.61;
1;(6.3, 0.0, 24.2);54.14;0;
2;(7.8, 0.0, 30.1);62.06;0;
