CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
45.54;totalGazeArea: 22.49;averageGazeArea1: 2.64;averageGazeArea3: 5.72;averageGazeArea5: 7.78;averageGazeArea10: 11.81;
1;(-3.6, 0.0, 20.9);11.66;0;
2;(-3.5, 0.0, 22.0);21.9;0;
