Timestamp;Main Camera (1)_position;Main Camera (1)_orientation;messages;
3.80948;Origin: (-0.048, 1.508, 0.463), Dir: (-0.299, 0.203, 0.933);Origin: (-0.111, 1.508, 0.459), Dir: (-0.432, 0.333, 0.838);(-0.080, 1.508, 0.461);(0.189, 0.027, 0.003, -0.982);
3.83703;Origin: (-0.049, 1.508, 0.464), Dir: (-0.302, 0.195, 0.933);Origin: (-0.112, 1.507, 0.460), Dir: (-0.436, 0.325, 0.839);(-0.081, 1.508, 0.462);(0.186, 0.029, 0.000, -0.982);
3.86782;Origin: (-0.050, 1.508, 0.464), Dir: (-0.304, 0.194, 0.933);Origin: (-0.113, 1.507, 0.460), Dir: (-0.439, 0.324, 0.838);(-0.081, 1.508, 0.462);(0.186, 0.030, -0.001, -0.982);
3.89863;Origin: (-0.051, 1.508, 0.463), Dir: (-0.306, 0.200, 0.931);Origin: (-0.113, 1.507, 0.459), Dir: (-0.440, 0.329, 0.835);(-0.082, 1.508, 0.461);(0.190, 0.031, -0.003, -0.981);
3.92423;Origin: (-0.051, 1.509, 0.461), Dir: (-0.308, 0.208, 0.928);Origin: (-0.114, 1.508, 0.457), Dir: (-0.443, 0.336, 0.832);(-0.083, 1.508, 0.459);(0.194, 0.032, -0.004, -0.980);
3.95178;Origin: (-0.052, 1.510, 0.459), Dir: (-0.311, 0.215, 0.926);Origin: (-0.115, 1.508, 0.455), Dir: (-0.446, 0.341, 0.828);(-0.083, 1.509, 0.457);(0.198, 0.033, -0.006, -0.980);
3.98128;Origin: (-0.052, 1.510, 0.459), Dir: (-0.313, 0.218, 0.924);Origin: (-0.115, 1.508, 0.455), Dir: (-0.448, 0.344, 0.825);(-0.084, 1.509, 0.457);(0.200, 0.034, -0.006, -0.979);
4.00938;Origin: (-0.053, 1.510, 0.458), Dir: (-0.316, 0.224, 0.922);Origin: (-0.115, 1.509, 0.453), Dir: (-0.451, 0.349, 0.822);(-0.084, 1.509, 0.456);(0.203, 0.036, -0.006, -0.978);
4.04197;Origin: (-0.053, 1.510, 0.457), Dir: (-0.321, 0.227, 0.919);Origin: (-0.115, 1.509, 0.452), Dir: (-0.455, 0.352, 0.818);(-0.084, 1.510, 0.455);(0.205, 0.039, -0.005, -0.978);
4.06623;Origin: (-0.052, 1.510, 0.458), Dir: (-0.323, 0.225, 0.919);Origin: (-0.115, 1.509, 0.453), Dir: (-0.456, 0.350, 0.818);(-0.084, 1.509, 0.455);(0.203, 0.040, -0.003, -0.978);
4.09512;Origin: (-0.052, 1.510, 0.459), Dir: (-0.326, 0.219, 0.920);Origin: (-0.114, 1.509, 0.454), Dir: (-0.458, 0.346, 0.819);(-0.083, 1.509, 0.457);(0.200, 0.041, 0.000, -0.979);
4.13326;Origin: (-0.052, 1.509, 0.460), Dir: (-0.332, 0.217, 0.918);Origin: (-0.115, 1.508, 0.455), Dir: (-0.464, 0.344, 0.816);(-0.083, 1.509, 0.457);(0.198, 0.045, 0.001, -0.979);
4.16659;Origin: (-0.053, 1.509, 0.462), Dir: (-0.339, 0.206, 0.918);Origin: (-0.116, 1.508, 0.456), Dir: (-0.471, 0.334, 0.817);(-0.084, 1.508, 0.459);(0.193, 0.048, -0.001, -0.980);
4.19564;Origin: (-0.054, 1.509, 0.463), Dir: (-0.342, 0.198, 0.918);Origin: (-0.117, 1.507, 0.457), Dir: (-0.475, 0.326, 0.818);(-0.086, 1.508, 0.460);(0.190, 0.050, -0.003, -0.981);
4.22730;Origin: (-0.055, 1.508, 0.464), Dir: (-0.343, 0.193, 0.919);Origin: (-0.117, 1.507, 0.458), Dir: (-0.475, 0.321, 0.819);(-0.086, 1.508, 0.461);(0.187, 0.050, -0.003, -0.981);
4.25278;Origin: (-0.054, 1.508, 0.466), Dir: (-0.342, 0.185, 0.921);Origin: (-0.117, 1.506, 0.460), Dir: (-0.474, 0.314, 0.823);(-0.085, 1.507, 0.463);(0.182, 0.050, -0.002, -0.982);
4.28036;Origin: (-0.054, 1.507, 0.468), Dir: (-0.339, 0.175, 0.924);Origin: (-0.117, 1.506, 0.462), Dir: (-0.472, 0.305, 0.827);(-0.085, 1.506, 0.465);(0.177, 0.048, -0.002, -0.983);
4.30929;Origin: (-0.054, 1.506, 0.470), Dir: (-0.335, 0.162, 0.928);Origin: (-0.117, 1.505, 0.464), Dir: (-0.469, 0.293, 0.833);(-0.086, 1.506, 0.467);(0.171, 0.046, -0.004, -0.984);
4.33947;Origin: (-0.055, 1.506, 0.471), Dir: (-0.329, 0.155, 0.931);Origin: (-0.118, 1.504, 0.466), Dir: (-0.464, 0.286, 0.839);(-0.086, 1.505, 0.468);(0.168, 0.043, -0.008, -0.985);
4.36657;Origin: (-0.055, 1.507, 0.470), Dir: (-0.321, 0.156, 0.934);Origin: (-0.118, 1.504, 0.466), Dir: (-0.457, 0.285, 0.842);(-0.087, 1.505, 0.468);(0.170, 0.039, -0.012, -0.985);
4.39349;Origin: (-0.055, 1.507, 0.469), Dir: (-0.314, 0.159, 0.936);Origin: (-0.118, 1.504, 0.465), Dir: (-0.451, 0.288, 0.845);(-0.087, 1.506, 0.467);(0.172, 0.035, -0.014, -0.984);
4.42260;Origin: (-0.056, 1.507, 0.469), Dir: (-0.308, 0.161, 0.938);Origin: (-0.118, 1.504, 0.465), Dir: (-0.446, 0.289, 0.847);(-0.087, 1.506, 0.467);(0.173, 0.032, -0.016, -0.984);
4.45224;Origin: (-0.055, 1.507, 0.468), Dir: (-0.304, 0.161, 0.939);Origin: (-0.118, 1.504, 0.465), Dir: (-0.444, 0.289, 0.848);(-0.087, 1.506, 0.467);(0.173, 0.030, -0.017, -0.984);
4.48295;Origin: (-0.055, 1.507, 0.468), Dir: (-0.303, 0.162, 0.939);Origin: (-0.118, 1.505, 0.465), Dir: (-0.442, 0.290, 0.849);(-0.086, 1.506, 0.467);(0.173, 0.029, -0.016, -0.984);
4.50812;Origin: (-0.054, 1.507, 0.468), Dir: (-0.302, 0.164, 0.939);Origin: (-0.117, 1.505, 0.465), Dir: (-0.440, 0.293, 0.849);(-0.086, 1.506, 0.466);(0.174, 0.028, -0.014, -0.984);
4.55376;Origin: (-0.054, 1.507, 0.468), Dir: (-0.298, 0.165, 0.940);Origin: (-0.117, 1.505, 0.465), Dir: (-0.437, 0.293, 0.850);(-0.086, 1.506, 0.466);(0.175, 0.027, -0.015, -0.984);
4.58100;Origin: (-0.055, 1.507, 0.467), Dir: (-0.294, 0.165, 0.942);Origin: (-0.118, 1.505, 0.465), Dir: (-0.434, 0.292, 0.852);(-0.086, 1.506, 0.466);(0.175, 0.024, -0.018, -0.984);
4.62452;Origin: (-0.056, 1.508, 0.468), Dir: (-0.287, 0.161, 0.944);Origin: (-0.119, 1.504, 0.465), Dir: (-0.429, 0.287, 0.857);(-0.087, 1.506, 0.466);(0.174, 0.021, -0.023, -0.984);
4.65240;Origin: (-0.056, 1.508, 0.468), Dir: (-0.286, 0.160, 0.945);Origin: (-0.119, 1.504, 0.466), Dir: (-0.428, 0.286, 0.857);(-0.088, 1.506, 0.467);(0.174, 0.020, -0.024, -0.984);
4.67938;Origin: (-0.056, 1.507, 0.468), Dir: (-0.289, 0.159, 0.944);Origin: (-0.119, 1.504, 0.466), Dir: (-0.430, 0.285, 0.856);(-0.087, 1.506, 0.467);(0.173, 0.022, -0.023, -0.984);
4.71071;Origin: (-0.056, 1.507, 0.469), Dir: (-0.294, 0.156, 0.943);Origin: (-0.119, 1.504, 0.466), Dir: (-0.435, 0.283, 0.854);(-0.088, 1.506, 0.467);(0.172, 0.025, -0.022, -0.985);
4.73860;Origin: (-0.056, 1.507, 0.469), Dir: (-0.300, 0.155, 0.941);Origin: (-0.119, 1.504, 0.466), Dir: (-0.440, 0.282, 0.853);(-0.088, 1.505, 0.468);(0.170, 0.028, -0.020, -0.985);
4.76840;Origin: (-0.056, 1.507, 0.469), Dir: (-0.305, 0.155, 0.940);Origin: (-0.119, 1.504, 0.466), Dir: (-0.445, 0.283, 0.850);(-0.088, 1.505, 0.468);(0.170, 0.031, -0.018, -0.985);
4.79592;Origin: (-0.056, 1.507, 0.469), Dir: (-0.310, 0.159, 0.937);Origin: (-0.119, 1.504, 0.465), Dir: (-0.449, 0.287, 0.846);(-0.088, 1.506, 0.467);(0.172, 0.033, -0.017, -0.984);
4.82380;Origin: (-0.056, 1.508, 0.468), Dir: (-0.311, 0.165, 0.936);Origin: (-0.119, 1.505, 0.464), Dir: (-0.450, 0.292, 0.844);(-0.088, 1.506, 0.466);(0.175, 0.034, -0.017, -0.984);
4.85150;Origin: (-0.056, 1.508, 0.467), Dir: (-0.310, 0.167, 0.936);Origin: (-0.119, 1.505, 0.464), Dir: (-0.449, 0.293, 0.844);(-0.088, 1.506, 0.466);(0.176, 0.033, -0.017, -0.984);
4.88319;Origin: (-0.056, 1.508, 0.467), Dir: (-0.308, 0.167, 0.937);Origin: (-0.119, 1.505, 0.464), Dir: (-0.447, 0.294, 0.845);(-0.087, 1.506, 0.465);(0.177, 0.032, -0.017, -0.984);
4.90910;Origin: (-0.055, 1.508, 0.467), Dir: (-0.306, 0.168, 0.937);Origin: (-0.118, 1.505, 0.464), Dir: (-0.445, 0.296, 0.846);(-0.087, 1.506, 0.465);(0.177, 0.031, -0.016, -0.984);
4.93672;Origin: (-0.055, 1.508, 0.467), Dir: (-0.305, 0.169, 0.937);Origin: (-0.118, 1.505, 0.464), Dir: (-0.443, 0.297, 0.846);(-0.086, 1.506, 0.465);(0.177, 0.030, -0.015, -0.984);
4.96647;Origin: (-0.054, 1.507, 0.467), Dir: (-0.304, 0.171, 0.937);Origin: (-0.117, 1.505, 0.464), Dir: (-0.442, 0.299, 0.846);(-0.085, 1.506, 0.465);(0.177, 0.030, -0.012, -0.984);
4.99661;Origin: (-0.053, 1.507, 0.467), Dir: (-0.306, 0.173, 0.936);Origin: (-0.116, 1.505, 0.464), Dir: (-0.443, 0.302, 0.844);(-0.084, 1.506, 0.465);(0.177, 0.031, -0.009, -0.984);
5.02362;Origin: (-0.053, 1.507, 0.467), Dir: (-0.310, 0.173, 0.935);Origin: (-0.116, 1.506, 0.463), Dir: (-0.445, 0.303, 0.843);(-0.084, 1.506, 0.465);(0.177, 0.033, -0.007, -0.984);
5.05849;Origin: (-0.052, 1.507, 0.468), Dir: (-0.314, 0.172, 0.934);Origin: (-0.115, 1.506, 0.464), Dir: (-0.449, 0.303, 0.841);(-0.084, 1.506, 0.466);(0.176, 0.035, -0.005, -0.984);
5.09581;Origin: (-0.051, 1.507, 0.469), Dir: (-0.318, 0.170, 0.933);Origin: (-0.114, 1.506, 0.464), Dir: (-0.451, 0.302, 0.840);(-0.083, 1.506, 0.467);(0.174, 0.037, -0.001, -0.984);
5.12285;Origin: (-0.050, 1.506, 0.470), Dir: (-0.318, 0.168, 0.933);Origin: (-0.113, 1.506, 0.465), Dir: (-0.451, 0.301, 0.840);(-0.082, 1.506, 0.467);(0.172, 0.037, 0.002, -0.984);
5.15434;Origin: (-0.049, 1.505, 0.471), Dir: (-0.318, 0.163, 0.934);Origin: (-0.112, 1.505, 0.466), Dir: (-0.449, 0.298, 0.842);(-0.081, 1.505, 0.469);(0.168, 0.037, 0.006, -0.985);
5.18145;Origin: (-0.048, 1.505, 0.472), Dir: (-0.315, 0.159, 0.936);Origin: (-0.111, 1.505, 0.467), Dir: (-0.446, 0.295, 0.845);(-0.080, 1.505, 0.470);(0.165, 0.036, 0.008, -0.986);
5.21359;Origin: (-0.047, 1.504, 0.473), Dir: (-0.311, 0.155, 0.938);Origin: (-0.110, 1.505, 0.469), Dir: (-0.442, 0.292, 0.848);(-0.078, 1.505, 0.471);(0.162, 0.034, 0.011, -0.986);
5.24065;Origin: (-0.046, 1.504, 0.474), Dir: (-0.306, 0.150, 0.940);Origin: (-0.109, 1.505, 0.470), Dir: (-0.436, 0.288, 0.853);(-0.077, 1.504, 0.472);(0.159, 0.031, 0.013, -0.987);
5.27098;Origin: (-0.044, 1.503, 0.475), Dir: (-0.299, 0.146, 0.943);Origin: (-0.107, 1.504, 0.471), Dir: (-0.429, 0.285, 0.857);(-0.076, 1.504, 0.473);(0.156, 0.027, 0.015, -0.987);
5.30011;Origin: (-0.043, 1.503, 0.475), Dir: (-0.292, 0.144, 0.946);Origin: (-0.106, 1.504, 0.472), Dir: (-0.422, 0.284, 0.861);(-0.075, 1.504, 0.474);(0.155, 0.023, 0.016, -0.988);
5.34140;Origin: (-0.042, 1.502, 0.476), Dir: (-0.283, 0.143, 0.948);Origin: (-0.105, 1.504, 0.473), Dir: (-0.413, 0.284, 0.865);(-0.073, 1.503, 0.474);(0.153, 0.019, 0.018, -0.988);
5.37143;Origin: (-0.041, 1.502, 0.476), Dir: (-0.279, 0.142, 0.950);Origin: (-0.104, 1.504, 0.473), Dir: (-0.409, 0.284, 0.867);(-0.072, 1.503, 0.475);(0.153, 0.017, 0.020, -0.988);
5.41764;Origin: (-0.040, 1.502, 0.476), Dir: (-0.277, 0.142, 0.950);Origin: (-0.103, 1.504, 0.474), Dir: (-0.407, 0.284, 0.868);(-0.071, 1.503, 0.475);(0.152, 0.016, 0.022, -0.988);
5.44539;Origin: (-0.039, 1.502, 0.476), Dir: (-0.277, 0.141, 0.951);Origin: (-0.102, 1.504, 0.474), Dir: (-0.406, 0.284, 0.869);(-0.071, 1.503, 0.475);(0.151, 0.015, 0.023, -0.988);
5.48734;Origin: (-0.039, 1.501, 0.477), Dir: (-0.280, 0.139, 0.950);Origin: (-0.102, 1.504, 0.475), Dir: (-0.408, 0.283, 0.868);(-0.070, 1.503, 0.476);(0.149, 0.017, 0.027, -0.988);
5.53481;Origin: (-0.038, 1.501, 0.478), Dir: (-0.282, 0.137, 0.950);Origin: (-0.101, 1.504, 0.475), Dir: (-0.409, 0.282, 0.868);(-0.070, 1.502, 0.476);(0.148, 0.018, 0.029, -0.988);
5.58896;Origin: (-0.038, 1.500, 0.479), Dir: (-0.282, 0.135, 0.950);Origin: (-0.100, 1.504, 0.476), Dir: (-0.408, 0.280, 0.869);(-0.069, 1.502, 0.477);(0.146, 0.018, 0.031, -0.989);
5.63112;Origin: (-0.036, 1.500, 0.479), Dir: (-0.280, 0.132, 0.951);Origin: (-0.099, 1.504, 0.477), Dir: (-0.406, 0.279, 0.870);(-0.068, 1.502, 0.478);(0.144, 0.017, 0.034, -0.989);
5.67418;Origin: (-0.036, 1.500, 0.479), Dir: (-0.277, 0.131, 0.952);Origin: (-0.099, 1.504, 0.477), Dir: (-0.403, 0.278, 0.872);(-0.067, 1.502, 0.478);(0.143, 0.015, 0.034, -0.989);
5.69607;Origin: (-0.036, 1.500, 0.479), Dir: (-0.275, 0.131, 0.952);Origin: (-0.099, 1.504, 0.477), Dir: (-0.401, 0.278, 0.873);(-0.067, 1.502, 0.478);(0.143, 0.014, 0.034, -0.989);
5.72699;Origin: (-0.036, 1.500, 0.479), Dir: (-0.274, 0.132, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.400, 0.279, 0.873);(-0.067, 1.502, 0.478);(0.144, 0.014, 0.034, -0.989);
5.77392;Origin: (-0.036, 1.500, 0.479), Dir: (-0.273, 0.132, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.400, 0.279, 0.873);(-0.067, 1.502, 0.478);(0.144, 0.013, 0.033, -0.989);
5.79665;Origin: (-0.036, 1.500, 0.479), Dir: (-0.273, 0.132, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.400, 0.278, 0.873);(-0.067, 1.502, 0.478);(0.144, 0.013, 0.033, -0.989);
5.82404;Origin: (-0.036, 1.500, 0.479), Dir: (-0.272, 0.131, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.399, 0.277, 0.874);(-0.068, 1.502, 0.478);(0.143, 0.013, 0.032, -0.989);
5.85859;Origin: (-0.036, 1.500, 0.479), Dir: (-0.272, 0.130, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.399, 0.277, 0.874);(-0.068, 1.502, 0.478);(0.143, 0.013, 0.032, -0.989);
5.90423;Origin: (-0.036, 1.500, 0.479), Dir: (-0.273, 0.131, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.399, 0.277, 0.874);(-0.068, 1.502, 0.478);(0.143, 0.013, 0.032, -0.989);
5.94541;Origin: (-0.036, 1.500, 0.479), Dir: (-0.273, 0.131, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.400, 0.278, 0.874);(-0.068, 1.502, 0.478);(0.144, 0.013, 0.032, -0.989);
5.98647;Origin: (-0.036, 1.500, 0.479), Dir: (-0.274, 0.132, 0.953);Origin: (-0.099, 1.504, 0.477), Dir: (-0.401, 0.278, 0.873);(-0.068, 1.502, 0.478);(0.144, 0.014, 0.032, -0.989);
6.00553;Origin: (-0.037, 1.500, 0.479), Dir: (-0.275, 0.133, 0.952);Origin: (-0.099, 1.504, 0.476), Dir: (-0.402, 0.279, 0.872);(-0.068, 1.502, 0.478);(0.145, 0.014, 0.032, -0.989);
6.03826;Origin: (-0.037, 1.500, 0.479), Dir: (-0.275, 0.134, 0.952);Origin: (-0.099, 1.504, 0.476), Dir: (-0.402, 0.280, 0.872);(-0.068, 1.502, 0.477);(0.145, 0.014, 0.031, -0.989);
6.06676;Origin: (-0.037, 1.500, 0.479), Dir: (-0.275, 0.133, 0.952);Origin: (-0.100, 1.504, 0.476), Dir: (-0.402, 0.279, 0.872);(-0.068, 1.502, 0.477);(0.145, 0.014, 0.031, -0.989);
6.09638;Origin: (-0.037, 1.500, 0.479), Dir: (-0.274, 0.133, 0.952);Origin: (-0.100, 1.504, 0.476), Dir: (-0.401, 0.279, 0.872);(-0.068, 1.502, 0.477);(0.145, 0.014, 0.030, -0.989);
6.12252;Origin: (-0.037, 1.500, 0.479), Dir: (-0.274, 0.133, 0.953);Origin: (-0.100, 1.504, 0.476), Dir: (-0.401, 0.279, 0.873);(-0.068, 1.502, 0.477);(0.145, 0.013, 0.030, -0.989);
6.15427;Origin: (-0.037, 1.500, 0.478), Dir: (-0.273, 0.133, 0.953);Origin: (-0.100, 1.504, 0.476), Dir: (-0.400, 0.279, 0.873);(-0.068, 1.502, 0.477);(0.145, 0.013, 0.030, -0.989);
6.21814;Origin: (-0.037, 1.500, 0.478), Dir: (-0.272, 0.133, 0.953);Origin: (-0.100, 1.504, 0.476), Dir: (-0.400, 0.279, 0.873);(-0.068, 1.502, 0.477);(0.145, 0.013, 0.030, -0.989);
6.26046;Origin: (-0.037, 1.500, 0.478), Dir: (-0.271, 0.133, 0.953);Origin: (-0.100, 1.504, 0.476), Dir: (-0.399, 0.279, 0.874);(-0.068, 1.502, 0.477);(0.145, 0.012, 0.030, -0.989);
6.28139;Origin: (-0.037, 1.500, 0.478), Dir: (-0.270, 0.133, 0.954);Origin: (-0.099, 1.504, 0.476), Dir: (-0.397, 0.278, 0.874);(-0.068, 1.502, 0.477);(0.145, 0.011, 0.030, -0.989);
6.31218;Origin: (-0.036, 1.500, 0.478), Dir: (-0.269, 0.133, 0.954);Origin: (-0.099, 1.504, 0.476), Dir: (-0.396, 0.279, 0.875);(-0.068, 1.502, 0.477);(0.145, 0.011, 0.030, -0.989);
6.34069;Origin: (-0.036, 1.500, 0.478), Dir: (-0.269, 0.134, 0.954);Origin: (-0.099, 1.504, 0.476), Dir: (-0.396, 0.280, 0.874);(-0.068, 1.502, 0.477);(0.145, 0.011, 0.031, -0.989);
6.36671;Origin: (-0.036, 1.500, 0.478), Dir: (-0.269, 0.135, 0.953);Origin: (-0.099, 1.504, 0.476), Dir: (-0.397, 0.281, 0.874);(-0.068, 1.502, 0.477);(0.146, 0.011, 0.031, -0.989);
6.39494;Origin: (-0.036, 1.500, 0.478), Dir: (-0.270, 0.136, 0.953);Origin: (-0.099, 1.504, 0.476), Dir: (-0.397, 0.282, 0.873);(-0.068, 1.502, 0.477);(0.147, 0.012, 0.031, -0.989);
6.42326;Origin: (-0.036, 1.501, 0.478), Dir: (-0.270, 0.138, 0.953);Origin: (-0.099, 1.504, 0.476), Dir: (-0.398, 0.283, 0.873);(-0.068, 1.502, 0.477);(0.147, 0.012, 0.031, -0.989);
6.45190;Origin: (-0.036, 1.501, 0.478), Dir: (-0.271, 0.138, 0.953);Origin: (-0.099, 1.504, 0.475), Dir: (-0.398, 0.284, 0.872);(-0.068, 1.502, 0.476);(0.148, 0.012, 0.031, -0.988);
6.48085;Origin: (-0.037, 1.501, 0.477), Dir: (-0.271, 0.139, 0.953);Origin: (-0.099, 1.504, 0.475), Dir: (-0.398, 0.284, 0.872);(-0.068, 1.502, 0.476);(0.148, 0.012, 0.030, -0.988);
6.50854;Origin: (-0.037, 1.501, 0.477), Dir: (-0.271, 0.139, 0.953);Origin: (-0.099, 1.504, 0.475), Dir: (-0.398, 0.284, 0.872);(-0.068, 1.502, 0.476);(0.148, 0.012, 0.030, -0.988);
6.53696;Origin: (-0.037, 1.501, 0.477), Dir: (-0.270, 0.139, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.398, 0.284, 0.872);(-0.068, 1.503, 0.476);(0.148, 0.012, 0.030, -0.988);
6.56683;Origin: (-0.037, 1.501, 0.477), Dir: (-0.270, 0.139, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.398, 0.284, 0.872);(-0.068, 1.503, 0.476);(0.148, 0.012, 0.029, -0.988);
6.59673;Origin: (-0.037, 1.501, 0.477), Dir: (-0.270, 0.140, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.398, 0.285, 0.872);(-0.068, 1.503, 0.476);(0.149, 0.012, 0.029, -0.988);
6.62196;Origin: (-0.037, 1.501, 0.477), Dir: (-0.269, 0.140, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.397, 0.285, 0.872);(-0.068, 1.503, 0.476);(0.149, 0.011, 0.029, -0.988);
6.65124;Origin: (-0.037, 1.501, 0.477), Dir: (-0.269, 0.140, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.397, 0.285, 0.872);(-0.068, 1.503, 0.476);(0.149, 0.011, 0.029, -0.988);
6.68132;Origin: (-0.037, 1.501, 0.477), Dir: (-0.269, 0.140, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.397, 0.285, 0.872);(-0.068, 1.503, 0.476);(0.149, 0.011, 0.028, -0.988);
6.70933;Origin: (-0.037, 1.501, 0.477), Dir: (-0.269, 0.140, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.397, 0.285, 0.873);(-0.068, 1.503, 0.476);(0.149, 0.011, 0.028, -0.988);
6.74017;Origin: (-0.037, 1.501, 0.477), Dir: (-0.268, 0.140, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.396, 0.285, 0.873);(-0.068, 1.503, 0.476);(0.149, 0.011, 0.028, -0.988);
6.76840;Origin: (-0.037, 1.501, 0.477), Dir: (-0.268, 0.141, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.396, 0.285, 0.873);(-0.068, 1.503, 0.476);(0.149, 0.011, 0.028, -0.988);
6.80087;Origin: (-0.037, 1.501, 0.477), Dir: (-0.268, 0.141, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.396, 0.285, 0.873);(-0.068, 1.503, 0.476);(0.150, 0.011, 0.028, -0.988);
6.83889;Origin: (-0.037, 1.501, 0.477), Dir: (-0.267, 0.141, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.395, 0.286, 0.873);(-0.068, 1.503, 0.476);(0.150, 0.010, 0.028, -0.988);
6.87184;Origin: (-0.037, 1.501, 0.477), Dir: (-0.266, 0.142, 0.953);Origin: (-0.100, 1.504, 0.475), Dir: (-0.394, 0.286, 0.873);(-0.068, 1.503, 0.476);(0.150, 0.010, 0.029, -0.988);
6.89832;Origin: (-0.036, 1.501, 0.476), Dir: (-0.265, 0.142, 0.954);Origin: (-0.099, 1.504, 0.475), Dir: (-0.393, 0.287, 0.874);(-0.068, 1.503, 0.476);(0.150, 0.009, 0.029, -0.988);
6.92722;Origin: (-0.036, 1.501, 0.476), Dir: (-0.263, 0.143, 0.954);Origin: (-0.099, 1.505, 0.475), Dir: (-0.391, 0.288, 0.874);(-0.067, 1.503, 0.476);(0.150, 0.008, 0.030, -0.988);
6.95391;Origin: (-0.036, 1.501, 0.476), Dir: (-0.263, 0.143, 0.954);Origin: (-0.098, 1.505, 0.475), Dir: (-0.391, 0.288, 0.874);(-0.067, 1.503, 0.476);(0.150, 0.008, 0.031, -0.988);
6.98231;Origin: (-0.035, 1.501, 0.476), Dir: (-0.263, 0.143, 0.954);Origin: (-0.098, 1.505, 0.475), Dir: (-0.391, 0.289, 0.874);(-0.067, 1.503, 0.476);(0.150, 0.008, 0.031, -0.988);
7.00929;Origin: (-0.035, 1.501, 0.476), Dir: (-0.264, 0.144, 0.954);Origin: (-0.098, 1.505, 0.475), Dir: (-0.391, 0.289, 0.874);(-0.067, 1.503, 0.476);(0.150, 0.008, 0.032, -0.988);
7.04077;Origin: (-0.035, 1.501, 0.476), Dir: (-0.264, 0.144, 0.954);Origin: (-0.098, 1.505, 0.475), Dir: (-0.392, 0.290, 0.873);(-0.067, 1.503, 0.476);(0.150, 0.009, 0.032, -0.988);
7.06815;Origin: (-0.035, 1.501, 0.476), Dir: (-0.265, 0.144, 0.953);Origin: (-0.098, 1.505, 0.475), Dir: (-0.392, 0.290, 0.873);(-0.067, 1.503, 0.475);(0.150, 0.009, 0.032, -0.988);
7.09754;Origin: (-0.035, 1.501, 0.476), Dir: (-0.265, 0.144, 0.954);Origin: (-0.098, 1.505, 0.475), Dir: (-0.392, 0.290, 0.873);(-0.067, 1.503, 0.475);(0.150, 0.009, 0.032, -0.988);
7.12636;Origin: (-0.036, 1.501, 0.476), Dir: (-0.264, 0.144, 0.954);Origin: (-0.098, 1.505, 0.475), Dir: (-0.392, 0.289, 0.873);(-0.067, 1.503, 0.476);(0.150, 0.009, 0.031, -0.988);
7.15687;Origin: (-0.036, 1.501, 0.476), Dir: (-0.264, 0.143, 0.954);Origin: (-0.099, 1.505, 0.475), Dir: (-0.392, 0.288, 0.874);(-0.067, 1.503, 0.476);(0.150, 0.009, 0.031, -0.988);
7.19400;Origin: (-0.036, 1.501, 0.476), Dir: (-0.264, 0.143, 0.954);Origin: (-0.099, 1.505, 0.475), Dir: (-0.392, 0.288, 0.874);(-0.067, 1.503, 0.476);(0.150, 0.009, 0.030, -0.988);
7.22386;Origin: (-0.036, 1.501, 0.476), Dir: (-0.264, 0.143, 0.954);Origin: (-0.099, 1.505, 0.475), Dir: (-0.392, 0.288, 0.873);(-0.067, 1.503, 0.476);(0.150, 0.009, 0.030, -0.988);
7.25273;Origin: (-0.036, 1.501, 0.476), Dir: (-0.265, 0.143, 0.954);Origin: (-0.099, 1.505, 0.475), Dir: (-0.393, 0.288, 0.873);(-0.068, 1.503, 0.475);(0.150, 0.009, 0.030, -0.988);
7.28103;Origin: (-0.036, 1.501, 0.476), Dir: (-0.265, 0.144, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.393, 0.289, 0.873);(-0.068, 1.503, 0.475);(0.151, 0.009, 0.030, -0.988);
7.31073;Origin: (-0.036, 1.501, 0.476), Dir: (-0.266, 0.145, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.393, 0.289, 0.873);(-0.068, 1.503, 0.475);(0.151, 0.009, 0.030, -0.988);
7.33636;Origin: (-0.036, 1.501, 0.476), Dir: (-0.266, 0.145, 0.953);Origin: (-0.099, 1.505, 0.474), Dir: (-0.394, 0.290, 0.872);(-0.068, 1.503, 0.475);(0.151, 0.010, 0.029, -0.988);
