CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
30.84;totalGazeArea: 12.88;averageGazeArea1: 1.64;averageGazeArea3: 3.68;averageGazeArea5: 5.04;averageGazeArea10: 7.22;
1;(-5.5, 0.0, 6.2);6.2;0;
2;(-11.8, 0.0, 34.9);27.64;0;
