CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
40.56;totalGazeArea: 17.75;averageGazeArea1: 2.21;averageGazeArea3: 4.68;averageGazeArea5: 6.21;averageGazeArea10: 8.81;
1;(-3.7, 0.0, 9.9);8.4;0;
2;(-8.7, 0.0, 13.7);14.62;2;
