CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
53.26;totalGazeArea: 26.44;averageGazeArea1: 2.50;averageGazeArea3: 5.53;averageGazeArea5: 7.71;averageGazeArea10: 12.11;
1;(-20.4, 0.0, 6.3);21.28;0;
2;(-23.8, 0.0, 4.2);34.32;0;
