CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
71.40;totalGazeArea: 20.19;averageGazeArea1: 2.14;averageGazeArea3: 4.45;averageGazeArea5: 6.05;averageGazeArea10: 8.35;
1;(-14.0, 0.0, 27.7);41.28;0;
