CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
129.92;totalGazeArea: 31.84;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
