CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
43.02;totalGazeArea: 15.60;averageGazeArea1: 1.89;averageGazeArea3: 3.84;averageGazeArea5: 5.23;averageGazeArea10: 7.55;
