CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
57.50;totalGazeArea: 16.45;averageGazeArea1: 2.18;averageGazeArea3: 4.46;averageGazeArea5: 5.97;averageGazeArea10: 8.37;
