CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
44.56;totalGazeArea: 20.73;averageGazeArea1: 1.94;averageGazeArea3: 4.42;averageGazeArea5: 6.26;averageGazeArea10: 9.85;
1;(0.5, 0.0, 4.1);6.04;0;
2;(13.3, 0.0, 13.8);20.5;0;
