CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
80.20;totalGazeArea: 23.03;averageGazeArea1: 2.04;averageGazeArea3: 4.54;averageGazeArea5: 6.52;averageGazeArea10: 10.25;
1;(4.5, 0.0, 9.1);32.8;0;
