CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
53.38;totalGazeArea: 26.49;averageGazeArea1: 2.38;averageGazeArea3: 5.45;averageGazeArea5: 7.71;averageGazeArea10: 11.45;
1;(9.8, 0.0, 11.2);20.88;0;
2;(26.3, 0.0, 24.8);44.98;0;
