Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
4.57609;4.765439;-2.77006;0.5873414;-2.817181;(-0.32, 1.63, 0.49);(2.82, 0.59, 0.53);
4.60768;4.766865;-2.768898;0.5942757;-2.816014;(-0.32, 1.63, 0.49);(2.82, 0.59, 0.53);
4.64993;4.774104;-2.76778;0.5919013;-2.814739;(-0.32, 1.63, 0.49);(2.81, 0.59, 0.52);
4.69033;4.771804;-2.766665;0.5935263;-2.815226;(-0.32, 1.63, 0.49);(2.82, 0.59, 0.52);
4.71978;4.773511;-2.767283;0.5955142;-2.81228;(-0.32, 1.63, 0.49);(2.81, 0.60, 0.53);
4.74804;4.774947;-2.764117;0.6039605;-2.810281;(-0.32, 1.63, 0.49);(2.81, 0.60, 0.53);
4.77637;4.784178;-2.762127;0.600345;-2.808025;(-0.32, 1.63, 0.49);(2.81, 0.60, 0.53);
4.80570;4.779952;-2.75975;0.6080571;-2.805496;(-0.32, 1.63, 0.49);(2.81, 0.61, 0.53);
4.83314;4.787463;-2.757064;0.6159962;-2.803108;(-0.32, 1.63, 0.49);(2.80, 0.62, 0.53);
4.86336;4.796522;-2.754735;0.6050123;-2.799683;(-0.32, 1.63, 0.49);(2.80, 0.61, 0.53);
4.90701;4.78467;-2.75121;0.6097519;-2.796783;(-0.32, 1.63, 0.49);(2.80, 0.61, 0.53);
4.94719;4.789897;-2.74813;0.6075099;-2.796006;(-0.32, 1.63, 0.49);(2.80, 0.61, 0.53);
4.97705;4.787337;-2.747504;0.6109241;-2.789071;(-0.32, 1.63, 0.49);(2.79, 0.61, 0.54);
5.00594;4.790786;-2.739815;0.6099414;-2.792557;(-0.32, 1.63, 0.49);(2.79, 0.61, 0.54);
5.04967;4.78909;-2.743588;0.6204464;-2.791714;(-0.32, 1.63, 0.49);(2.79, 0.62, 0.53);
5.09339;4.801074;-2.742942;0.6077036;-2.789071;(-0.32, 1.63, 0.49);(2.79, 0.61, 0.54);
5.13561;4.787317;-2.740018;0.6126384;-2.789649;(-0.32, 1.63, 0.49);(2.79, 0.61, 0.54);
5.17592;4.792432;-2.740564;0.6115389;-2.790009;(-0.32, 1.63, 0.49);(2.79, 0.61, 0.54);
5.20539;4.791628;-2.740905;0.6054055;-2.792817;(-0.32, 1.63, 0.49);(2.79, 0.61, 0.53);
5.23334;4.78445;-2.743783;0.615373;-2.79649;(-0.32, 1.63, 0.49);(2.80, 0.62, 0.53);
5.26190;4.795196;-2.747789;0.6137048;-2.799409;(-0.32, 1.63, 0.49);(2.80, 0.61, 0.53);
5.30855;4.794308;-2.750858;0.602325;-2.801559;(-0.32, 1.63, 0.49);(2.80, 0.60, 0.53);
5.34823;4.783024;-2.753155;0.5875733;-2.798903;(-0.32, 1.63, 0.49);(2.80, 0.59, 0.53);
5.37668;4.766341;-2.75032;0.6033371;-2.800079;(-0.32, 1.63, 0.49);(2.80, 0.60, 0.53);
5.40602;4.783929;-2.75191;0.5914404;-2.799146;(-0.32, 1.63, 0.49);(2.80, 0.59, 0.53);
5.44775;4.771308;-2.750891;0.5938951;-2.799163;(-0.32, 1.63, 0.49);(2.80, 0.59, 0.53);
5.47819;4.773092;-2.750614;0.6000861;-2.803176;(-0.32, 1.63, 0.49);(2.80, 0.60, 0.52);
5.52143;4.780502;-2.755135;0.5925888;-2.805286;(-0.32, 1.63, 0.49);(2.81, 0.59, 0.52);
5.56281;4.772616;-2.757073;0.5932674;-2.809055;(-0.32, 1.63, 0.49);(2.81, 0.59, 0.52);
5.59320;4.772969;-2.760438;0.594006;-2.817838;(-0.32, 1.63, 0.49);(2.82, 0.59, 0.52);
5.63355;4.774694;-2.769611;0.5812648;-2.823445;(-0.32, 1.63, 0.49);(2.82, 0.58, 0.52);
5.66300;4.760887;-2.775357;0.5829789;-2.826336;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.52);
5.69055;4.763032;-2.778585;0.5828297;-2.828605;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.52);
5.72189;4.763433;-2.780958;0.57443;-2.828156;(-0.32, 1.63, 0.49);(2.83, 0.57, 0.52);
5.76324;4.754665;-2.780441;0.5703857;-2.826277;(-0.32, 1.63, 0.49);(2.83, 0.57, 0.52);
5.79110;4.750167;-2.778493;0.5811185;-2.825884;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.52);
5.82216;4.761268;-2.77777;0.5786489;-2.824423;(-0.32, 1.63, 0.49);(2.82, 0.58, 0.52);
5.86231;4.759056;-2.776233;0.5718096;-2.823983;(-0.32, 1.63, 0.49);(2.82, 0.57, 0.52);
5.89111;4.751486;-2.775709;0.5834974;-2.824689;(-0.32, 1.63, 0.49);(2.82, 0.58, 0.53);
5.92241;4.763547;-2.776146;0.5813022;-2.8242;(-0.32, 1.63, 0.49);(2.82, 0.58, 0.53);
5.96231;4.761356;-2.775535;0.5798276;-2.827147;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
5.99169;4.75956;-2.778604;0.5849775;-2.828361;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.02062;4.765007;-2.7798;0.582078;-2.829483;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.06226;4.762325;-2.781076;0.5769543;-2.829943;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.08993;4.75676;-2.781507;0.5837962;-2.831743;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.11993;4.764233;-2.783184;0.5762953;-2.83222;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.14968;4.756171;-2.783667;0.5795299;-2.832123;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.19014;4.759674;-2.783509;0.5792937;-2.83221;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.22088;4.758975;-2.783393;0.5817484;-2.833569;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.26182;4.762197;-2.785014;0.5767501;-2.833936;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
6.30551;4.756169;-2.785157;0.5834403;-2.835174;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
6.33331;4.763766;-2.786561;0.5806769;-2.837585;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
6.36405;4.760521;-2.78885;0.580844;-2.838906;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
6.40647;4.760765;-2.790251;0.5809807;-2.841889;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
6.43498;4.761283;-2.79333;0.5771413;-2.844651;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
6.47729;4.756909;-2.796125;0.5803972;-2.845459;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.53);
6.50646;4.760326;-2.796942;0.5796762;-2.84762;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.53305;4.759755;-2.799254;0.5798781;-2.849688;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.56096;4.759586;-2.801325;0.5814087;-2.8505;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.59479;4.761418;-2.802397;0.5796924;-2.850917;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.63480;4.759981;-2.802916;0.5785256;-2.851619;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.67824;4.758426;-2.803527;0.578301;-2.850293;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.72009;4.758477;-2.802307;0.5762946;-2.849769;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.77706;4.755974;-2.80179;0.5799802;-2.848593;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.80853;4.760165;-2.800748;0.5781507;-2.847845;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.84750;4.758264;-2.799953;0.5768767;-2.846738;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.87648;4.756631;-2.798892;0.5801046;-2.844404;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.52);
6.90861;4.760237;-2.796505;0.5784554;-2.844983;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.52);
6.94716;4.758295;-2.797044;0.580524;-2.846077;(-0.32, 1.63, 0.49);(2.85, 0.58, 0.52);
6.97706;4.760877;-2.798353;0.5723618;-2.844478;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.00526;4.75239;-2.796894;0.5751985;-2.842948;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.52);
7.04991;4.755389;-2.795148;0.5731434;-2.842512;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.08957;4.753129;-2.794713;0.5748643;-2.841273;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.12035;4.75506;-2.793449;0.5738764;-2.83957;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.14768;4.753878;-2.791624;0.5750239;-2.838045;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.52);
7.17777;4.755371;-2.790058;0.5705075;-2.836508;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.21943;4.750525;-2.788481;0.5716916;-2.834371;(-0.32, 1.63, 0.49);(2.83, 0.57, 0.52);
7.24954;4.751392;-2.78618;0.576315;-2.834433;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.52);
7.29062;4.756628;-2.786325;0.57203;-2.834403;(-0.32, 1.63, 0.49);(2.83, 0.57, 0.52);
7.32072;4.752005;-2.786304;0.5766974;-2.833269;(-0.32, 1.63, 0.49);(2.83, 0.58, 0.53);
7.34823;4.756358;-2.784785;0.5818499;-2.835302;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.52);
7.39608;4.762293;-2.786901;0.5744034;-2.837106;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.43665;4.75455;-2.788802;0.5734353;-2.836796;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.47918;4.753488;-2.7883;0.5758707;-2.838513;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
7.52008;4.756014;-2.789933;0.5719689;-2.838748;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.54773;4.751617;-2.790256;0.5766126;-2.839549;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.52);
7.57788;4.756925;-2.791185;0.5712585;-2.840492;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.61957;4.751364;-2.792237;0.5712019;-2.839651;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.66220;4.751023;-2.791221;0.5753915;-2.841044;(-0.32, 1.63, 0.49);(2.84, 0.58, 0.53);
7.69329;4.75564;-2.792674;0.5704995;-2.841029;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.73476;4.75031;-2.792707;0.5743163;-2.84136;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.77587;4.754445;-2.793004;0.5728335;-2.842705;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
7.80548;4.753165;-2.79447;0.5683986;-2.841622;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.83480;4.74831;-2.793274;0.5717858;-2.841927;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.86304;4.751907;-2.793527;0.5707346;-2.842221;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.90052;4.75107;-2.7939;0.5662285;-2.840711;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.94647;4.746312;-2.792272;0.5679996;-2.840617;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
7.98245;4.748272;-2.791999;0.5686916;-2.841247;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.02669;4.748842;-2.792424;0.5695302;-2.840654;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.08062;4.749412;-2.79164;0.5744593;-2.840523;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.54);
8.12664;4.754776;-2.791365;0.5709142;-2.84071;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.54);
8.17234;4.750887;-2.791427;0.572233;-2.841613;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.54);
8.21035;4.75246;-2.792387;0.5683188;-2.841226;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.54);
8.25838;4.748096;-2.792023;0.57148;-2.841008;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.54);
8.29095;4.751654;-2.791856;0.5703885;-2.841625;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.54);
8.33654;4.750211;-2.792474;0.5710439;-2.84085;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.37817;4.75105;-2.791865;0.5694281;-2.840471;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.40700;4.74947;-2.791623;0.5688078;-2.840077;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.44713;4.748647;-2.791215;0.5713094;-2.840715;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.47618;4.751377;-2.791941;0.5682834;-2.841093;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.50738;4.748133;-2.792468;0.5716457;-2.841772;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.55129;4.751595;-2.793206;0.5723262;-2.84164;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.53);
8.59128;4.752326;-2.793103;0.5699655;-2.842101;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.63494;4.749888;-2.793801;0.5701246;-2.841699;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.67612;4.750267;-2.793548;0.5671478;-2.840905;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.70625;4.746954;-2.792932;0.5697166;-2.838362;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.74886;4.749829;-2.790362;0.5677265;-2.838531;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.79481;4.747633;-2.790549;0.5693952;-2.839381;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.83287;4.749202;-2.791484;0.5705866;-2.839826;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.52);
8.86283;4.750659;-2.792118;0.5683417;-2.840577;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.51);
8.90727;4.748242;-2.792975;0.5702414;-2.841424;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.51);
8.94756;4.75054;-2.793841;0.5667456;-2.842924;(-0.32, 1.63, 0.49);(2.84, 0.57, 0.51);
