CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
45.98;totalGazeArea: 14.53;averageGazeArea1: 2.15;averageGazeArea3: 4.42;averageGazeArea5: 5.78;averageGazeArea10: 8.05;
