CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
32.50;totalGazeArea: 15.44;averageGazeArea1: 2.21;averageGazeArea3: 4.45;averageGazeArea5: 5.94;averageGazeArea10: 8.71;
1;(20.6, 0.0, 45.1);30.8;0;
