Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;1;0;70.48;-19.52;0.000;-35.915;0.333;72.36;
2;0.475;0;0;-0.31;-40.46;-12.447;21.130;0.083;62.78;
3;0.641;0;0;-18.56;0.52;3.166;-8.010;0.056;23.34;
4;0.887;0;1;2.98;-4.89;27.447;-18.829;0.025;28.16;
5;1.003;0;1;28.60;-17.84;26.431;-14.978;0.081;3.59;
6;1.199;0;0;20.83;-7.73;17.895;-4.646;0.099;4.26;
7;1.342;0;0;18.48;-5.78;32.173;-14.516;0.026;16.24;
8;1.428;0;0;32.41;-14.65;21.895;-7.997;0.055;12.44;
9;1.870;0;0;19.75;-6.36;15.392;-3.655;0.030;5.13;
10;2.086;0;0;15.58;-3.80;1.877;-11.125;0.039;15.54;
11;2.500;0;0;-1.87;-0.40;-3.527;-5.018;0.031;4.91;
12;4.612;1;0;-1.99;-4.99;-6.455;-4.104;0.029;4.55;
13;4.751;0;0;-6.13;-4.45;-8.777;-3.526;0.035;2.81;
14;6.415;0;0;-10.91;-2.94;-11.330;-7.664;0.027;4.74;
15;8.727;0;0;-6.34;-3.89;-0.246;-11.074;0.087;9.42;
16;9.115;0;1;4.67;-13.92;5.874;-19.900;0.029;6.10;
17;9.188;0;1;5.34;-24.31;4.881;-28.054;0.027;3.77;
18;9.325;0;0;7.04;-27.63;7.821;-21.728;0.087;5.95;
19;9.440;0;0;7.81;-18.70;7.477;-9.715;0.092;8.99;
20;19.668;0;0;11.78;-19.63;1.035;-11.420;0.030;13.53;
21;19.727;0;0;0.98;-11.36;11.372;-19.022;0.028;12.91;
22;19.940;0;0;13.80;-21.29;11.080;-16.447;0.027;5.55;
23;20.173;0;0;15.65;-15.28;16.899;-13.381;0.025;2.27;
24;20.225;0;1;18.37;-11.40;26.366;-21.900;0.029;13.20;
25;20.714;0;0;10.46;-14.40;16.619;-10.178;0.032;7.47;
26;20.801;0;1;15.15;-10.23;12.683;-8.735;0.027;2.88;
27;20.858;1;0;10.57;-7.23;2.094;-9.487;0.026;8.77;
28;21.008;1;0;1.56;-9.25;-8.845;-6.715;0.093;10.71;
29;21.641;0;0;-10.30;-5.90;-9.283;-13.048;0.030;7.22;
