CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
28.78;totalGazeArea: 12.88;averageGazeArea1: 1.67;averageGazeArea3: 3.31;averageGazeArea5: 4.45;averageGazeArea10: 6.42;
1;(3.7, 0.0, 3.1);5.28;0;
2;(-6.4, 0.0, 24.2);15.06;0;
