Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_position;Main Camera (1)_orientation;messages;
5.37698;5.887877;-2.829392;1.709531;-2.875791;(-0.32, 1.63, 0.49);(2.88, 1.71, 0.52);
5.42712;5.885382;-2.828154;1.707572;-2.87316;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.46362;5.883482;-2.825365;1.706329;-2.872721;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.50450;5.882124;-2.824768;1.705708;-2.872639;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.54841;5.881506;-2.824638;1.705812;-2.872545;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.58941;5.881404;-2.8245;1.707072;-2.871803;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.63644;5.882592;-2.823794;1.708298;-2.871551;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.67698;5.883986;-2.823754;1.706935;-2.869803;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.72262;5.882422;-2.822003;1.709379;-2.870206;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
5.76078;5.885109;-2.822567;1.707296;-2.869577;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.51);
5.80386;5.883006;-2.822014;1.706995;-2.869469;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.51);
5.85544;5.882727;-2.821885;1.707306;-2.870312;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.51);
5.88941;5.883143;-2.822762;1.705076;-2.869934;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.51);
5.93278;5.880733;-2.822356;1.707197;-2.870292;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.51);
5.97674;5.883076;-2.822701;1.705091;-2.869805;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
6.01976;5.880768;-2.822104;1.706397;-2.870685;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
6.08404;5.882347;-2.822989;1.703566;-2.871079;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.11863;5.879307;-2.823452;1.704397;-2.868887;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.16173;5.880346;-2.821024;1.702585;-2.869725;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.20485;5.878257;-2.821883;1.703965;-2.867963;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.25481;5.879942;-2.820061;1.701785;-2.866824;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.29484;5.877509;-2.818727;1.703424;-2.86685;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.33423;5.879152;-2.818651;1.704158;-2.867181;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
6.38160;5.879688;-2.819018;1.70567;-2.866031;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
6.41844;5.881196;-2.81798;1.706049;-2.865236;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
6.46245;5.881572;-2.817292;1.706191;-2.865948;(-0.32, 1.63, 0.49);(2.87, 1.71, 0.52);
6.51344;5.88178;-2.818176;1.704436;-2.867427;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.54768;5.880237;-2.819987;1.701487;-2.867488;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.60400;5.877279;-2.820136;1.700927;-2.868006;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.64714;5.876658;-2.820634;1.701094;-2.868492;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.69469;5.877036;-2.821107;1.698894;-2.869364;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.73497;5.874642;-2.821899;1.699953;-2.870381;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.78173;5.875693;-2.822882;1.700792;-2.870954;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.81732;5.876625;-2.823413;1.700722;-2.871494;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.86344;5.876291;-2.823915;1.703484;-2.871306;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.92600;5.879394;-2.823749;1.701155;-2.871204;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
6.96309;5.876706;-2.823642;1.702984;-2.870388;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.01295;5.878735;-2.822944;1.700356;-2.86917;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.06187;5.876057;-2.821896;1.699368;-2.867439;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.12903;5.875262;-2.820308;1.697787;-2.865063;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.18185;5.873368;-2.817842;1.699727;-2.863235;(-0.32, 1.63, 0.49);(2.86, 1.70, 0.51);
7.22999;5.875325;-2.815866;1.702335;-2.865601;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.29556;5.878206;-2.818173;1.701928;-2.86927;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.33057;5.877831;-2.821829;1.700141;-2.871254;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.37896;5.87583;-2.823758;1.703036;-2.873159;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.42023;5.879029;-2.825575;1.701242;-2.874657;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
7.48354;5.876936;-2.826941;1.702388;-2.875586;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
7.51542;5.878328;-2.82787;1.701308;-2.876263;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
7.55627;5.876945;-2.828458;1.702589;-2.875894;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
7.60363;5.878465;-2.828059;1.701576;-2.87664;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
7.66536;5.877298;-2.828729;1.700253;-2.877368;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
7.70382;5.875886;-2.829621;1.702006;-2.876891;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
7.74731;5.877702;-2.82912;1.700239;-2.877306;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.51);
7.78839;5.875813;-2.829679;1.701371;-2.878035;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.51);
7.85653;5.877083;-2.830661;1.699558;-2.876299;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.51);
7.89884;5.875407;-2.829065;1.698081;-2.874615;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.92993;5.873861;-2.82742;1.698675;-2.871902;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
7.97537;5.874289;-2.824448;1.70049;-2.872751;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
8.04105;5.876517;-2.825415;1.697303;-2.872217;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
8.08808;5.873152;-2.824777;1.697686;-2.871683;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
8.12841;5.873508;-2.823966;1.701311;-2.874148;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.52);
8.19000;5.877136;-2.82609;1.701287;-2.877557;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.22833;5.877101;-2.829521;1.701061;-2.879109;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.25866;5.877048;-2.831111;1.699292;-2.878841;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.30147;5.87512;-2.830641;1.699447;-2.879378;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.37149;5.875223;-2.831109;1.699625;-2.879371;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.41415;5.875514;-2.830999;1.699063;-2.880705;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.53);
8.45876;5.874755;-2.832366;1.701949;-2.879225;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.53);
8.52025;5.87758;-2.830756;1.703243;-2.877929;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.53);
8.55958;5.87886;-2.829319;1.70356;-2.879783;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.53);
8.60043;5.879217;-2.831251;1.703058;-2.882202;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.64296;5.878903;-2.833892;1.699878;-2.882744;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.70551;5.875426;-2.834548;1.700551;-2.88261;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.74303;5.876142;-2.834578;1.701577;-2.882715;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.78645;5.877239;-2.834818;1.700179;-2.88238;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.52);
8.82847;5.875866;-2.83467;1.698606;-2.881645;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.51);
8.86386;5.874436;-2.834208;1.695329;-2.878899;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.51);
8.90894;5.871149;-2.831511;1.694669;-2.877348;(-0.32, 1.63, 0.49);(2.88, 1.69, 0.51);
8.94768;5.870275;-2.829959;1.696475;-2.875502;(-0.32, 1.63, 0.49);(2.88, 1.70, 0.51);
8.99494;5.872232;-2.828198;1.695089;-2.873326;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
9.03865;5.870874;-2.826114;1.695199;-2.871107;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
9.09164;5.870786;-2.823761;1.697268;-2.870828;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
9.14181;5.872997;-2.823633;1.696537;-2.869179;(-0.32, 1.63, 0.49);(2.87, 1.70, 0.51);
9.19189;5.872479;-2.822085;1.693446;-2.867012;(-0.32, 1.63, 0.49);(2.87, 1.69, 0.51);
9.24425;5.86915;-2.819893;1.693954;-2.865219;(-0.32, 1.63, 0.49);(2.87, 1.69, 0.51);
9.29199;5.869724;-2.818171;1.693477;-2.862762;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.34003;5.869097;-2.815813;1.693837;-2.859219;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.37644;5.869524;-2.812417;1.692756;-2.855457;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
9.41812;5.868574;-2.808728;1.690889;-2.853417;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.50);
9.46866;5.866601;-2.806699;1.693059;-2.852439;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.50);
9.50302;5.868878;-2.805671;1.692864;-2.851425;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.50);
9.54740;5.868696;-2.804564;1.693449;-2.851639;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.51);
9.58965;5.869286;-2.804624;1.694212;-2.853003;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.51);
9.63514;5.870066;-2.805873;1.694952;-2.854494;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.51);
9.67876;5.870643;-2.807224;1.695981;-2.856189;(-0.32, 1.63, 0.49);(2.86, 1.70, 0.51);
9.71970;5.871732;-2.80901;1.694882;-2.856817;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.76709;5.870764;-2.809706;1.692692;-2.85793;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.80544;5.868473;-2.810976;1.693626;-2.856464;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.84897;5.869339;-2.809361;1.694272;-2.856617;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.89853;5.870189;-2.809617;1.692207;-2.855444;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.51);
9.93416;5.868018;-2.80844;1.691043;-2.853788;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.51);
9.97560;5.866649;-2.806838;1.693855;-2.851763;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.51);
10.02231;5.869348;-2.804728;1.69536;-2.851876;(-0.32, 1.63, 0.49);(2.85, 1.70, 0.50);
10.07892;5.871239;-2.804978;1.692102;-2.853285;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.50);
10.12153;5.867811;-2.806518;1.6933;-2.853899;(-0.32, 1.63, 0.49);(2.85, 1.69, 0.50);
10.16358;5.868945;-2.807095;1.695347;-2.855456;(-0.32, 1.63, 0.49);(2.86, 1.70, 0.50);
10.20549;5.871354;-2.8087;1.692563;-2.856665;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.24869;5.868288;-2.809828;1.695181;-2.857878;(-0.32, 1.63, 0.49);(2.86, 1.70, 0.50);
10.29535;5.870719;-2.810989;1.697023;-2.858324;(-0.32, 1.63, 0.49);(2.86, 1.70, 0.50);
10.33426;5.872941;-2.811752;1.692093;-2.855575;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.37565;5.867832;-2.808993;1.692056;-2.85545;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.41996;5.867832;-2.808903;1.690953;-2.855685;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.46132;5.866672;-2.809234;1.69157;-2.855743;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.50566;5.867254;-2.809274;1.692259;-2.856928;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.54888;5.876262;-2.810457;1.692901;-2.857618;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.59241;5.927456;-2.810575;1.691009;-2.857683;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.63355;5.982946;-2.809829;1.692591;-2.85906;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.67704;6.046472;-2.81026;1.69111;-2.860733;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.72327;6.120014;-2.811098;1.691351;-2.860397;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.76475;6.214006;-2.809623;1.691286;-2.85883;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.80356;6.313097;-2.806535;1.693964;-2.858758;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.84902;6.425708;-2.804829;1.694343;-2.859517;(-0.32, 1.63, 0.49);(2.86, 1.69, 0.50);
10.88897;6.582096;-2.803418;1.696196;-2.861201;(-0.32, 1.63, 0.49);(2.86, 1.70, 0.51);
