Saccade_Number;Start_Time;Left-Right_Saccade;Left-Right_Saccade_percentage;Radial_Saccade;Radial_Saccade_percentage;StartPosition_x;StartPosition_y;HeadsetNormedStartPosition_x;HeadsetNormedStartPosition_y;EndPosition_x;EndPosition_y;HeadsetNormedEndPosition_x;HeadsetNormedEndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;433.979;0;0;1;1;0.52;-36.01;-2.16;-42.69;7.076;-2.612;6.516;-9.762;0.020;34.03;
2;434.041;0;0;0;0.5;2.26;-3.25;2.87;-10.51;-0.510;-4.345;0.303;-11.566;0.021;2.98;
3;434.276;0;0;1;0.6666667;-0.74;-8.17;0.28;-14.45;-0.393;-10.848;0.706;-17.022;0.027;2.70;
4;434.389;1;0.25;0;0.5;3.95;-3.08;5.44;-9.07;0.634;-2.815;2.273;-8.768;0.028;3.33;
5;434.513;0;0.2;0;0.4;3.54;-1.84;5.51;-7.76;0.204;-6.078;2.478;-11.957;0.019;5.40;
6;434.558;0;0.1666667;1;0.5;1.30;-8.66;3.70;-14.49;-0.166;-3.637;2.340;-9.439;0.028;5.23;
7;434.718;0;0.1428571;1;0.5714286;2.13;-8.10;4.90;-13.81;2.675;-5.039;5.515;-10.742;0.026;3.11;
8;435.057;0;0.125;0;0.5;13.78;33.01;17.68;27.18;1.375;-4.162;5.328;-9.981;0.030;39.19;
9;435.360;0;0.1111111;0;0.4444444;14.37;-1.06;18.66;-5.80;3.630;-9.880;7.933;-14.350;0.028;13.90;
10;435.601;0;0.1;0;0.4;12.78;30.69;17.33;27.60;27.661;16.957;32.239;13.992;0.030;20.25;
11;435.844;0;0.09090909;0;0.3636364;12.81;30.33;18.74;26.94;11.572;33.954;17.676;30.494;0.029;3.83;
12;436.046;0;0.08333334;0;0.3333333;10.53;37.64;16.96;34.01;11.106;35.369;17.595;31.749;0.029;2.34;
13;440.316;1;0.1538462;0;0.3076923;7.91;38.51;11.68;32.46;17.571;38.974;21.348;32.908;0.014;9.68;
14;440.360;0;0.1428571;0;0.2857143;18.35;38.28;22.14;32.19;23.188;34.338;26.966;28.235;0.027;6.24;
15;442.572;1;0.2;0;0.2666667;-6.26;0.95;-5.56;-3.46;0.641;0.481;1.339;-3.931;0.016;6.92;
16;443.029;0;0.1875;1;0.3125;2.58;1.66;3.19;-2.76;1.127;2.485;1.763;-2.034;0.014;1.66;
17;443.201;0;0.1764706;0;0.2941177;-2.96;12.89;-1.45;3.09;-3.078;14.448;-0.897;3.340;0.029;1.56;
18;443.587;0;0.1666667;1;0.3333333;-9.88;21.16;8.99;0.41;-7.098;17.697;12.316;-3.176;0.015;4.44;
19;443.691;0;0.1578947;0;0.3157895;-12.80;21.00;8.44;-0.21;-15.269;18.026;7.400;-3.378;0.024;3.86;
20;443.847;1;0.2;1;0.35;-20.54;18.72;4.51;-2.58;-27.213;19.218;-0.065;-1.372;0.097;6.69;
21;444.286;1;0.2380952;1;0.3809524;-22.93;17.86;1.02;0.12;-9.176;16.950;11.031;0.074;0.059;13.78;
22;444.472;1;0.2727273;0;0.3636364;-12.03;15.37;-2.02;0.45;-10.971;15.178;-2.061;0.411;0.016;1.08;
23;444.716;0;0.2608696;0;0.3478261;-2.05;13.34;-8.65;-1.31;-0.122;15.279;-8.729;0.444;0.027;2.74;
24;445.080;0;0.25;0;0.3333333;18.43;12.65;-8.30;-1.27;18.817;11.491;-8.483;-2.152;0.018;1.22;
25;445.545;0;0.24;1;0.36;32.38;11.76;-6.45;-0.95;30.915;12.958;-8.504;-0.041;0.027;1.90;
26;446.158;0;0.2307692;1;0.3846154;35.00;15.74;-5.34;1.09;35.289;21.386;-5.138;6.609;0.061;5.65;
