CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
28.30;totalGazeArea: 23.43;averageGazeArea1: NaN;averageGazeArea3: NaN;averageGazeArea5: NaN;averageGazeArea10: NaN;
