CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
44.46;totalGazeArea: 22.77;averageGazeArea1: 2.98;averageGazeArea3: 6.26;averageGazeArea5: 8.74;averageGazeArea10: 12.64;
1;(-14.4, 0.0, 3.9);39.24;0;
