Saccade_Number;Start_Time;Left-Right_Saccade;Radial_Saccade;StartPosition_x;StartPosition_y;EndPosition_x;EndPosition_y;Saccade_Duration;Saccade_Magnitude;messages;
1;0.020;0;1;0.00;-35.92;-2.149;-40.332;0.333;4.91;
2;0.483;0;0;-13.55;5.67;-3.808;-5.246;0.083;14.63;
3;0.706;0;0;-5.33;0.33;-4.937;0.773;0.030;0.59;
4;1.509;0;1;-9.42;0.83;-8.689;-6.113;0.027;6.98;
5;1.734;0;0;-10.47;1.89;-10.420;1.782;0.031;0.12;
6;3.279;1;0;-13.32;-0.22;-20.651;-0.788;0.086;7.35;
7;3.705;1;0;-17.98;-0.20;-9.936;-0.351;0.059;8.04;
8;4.348;1;0;2.98;-2.65;7.145;-2.391;0.060;4.18;
9;4.677;1;0;-1.28;-1.58;-8.523;-1.147;0.058;7.25;
10;5.163;0;0;-11.67;0.78;-13.574;3.406;0.060;3.24;
11;5.734;0;0;-12.75;0.59;-12.087;-3.119;0.061;3.77;
12;6.220;0;0;-10.69;-11.82;-8.568;-19.851;0.086;8.30;
13;6.577;0;0;-11.23;-8.19;-11.672;-1.193;0.061;7.01;
14;7.119;1;0;-18.87;-0.79;-26.777;-2.291;0.056;8.04;
15;7.536;1;0;-19.04;-1.13;-10.298;-1.079;0.056;8.75;
16;7.977;0;0;-15.22;4.52;-15.494;9.054;0.029;4.54;
17;8.077;0;0;-15.96;14.10;-15.448;15.087;0.028;1.11;
18;8.169;0;0;-15.38;18.38;-15.353;18.747;0.022;0.37;
19;8.462;0;1;-15.15;14.36;-12.688;-2.260;0.116;16.80;
20;9.019;1;1;-1.22;1.39;14.715;0.692;0.100;15.95;
21;9.377;1;0;7.99;0.73;-8.537;0.374;0.059;16.53;
22;9.835;0;1;-1.78;-5.88;7.484;-18.960;0.114;16.03;
23;10.179;0;1;-0.94;-11.49;-8.778;-3.017;0.058;11.55;
24;11.363;0;0;-12.00;2.45;-12.034;2.481;0.030;0.05;
25;13.135;0;0;-10.65;6.30;-10.362;8.031;0.027;1.76;
26;20.093;0;0;-8.39;2.65;-8.674;2.510;0.030;0.31;
27;21.019;0;0;-8.39;-1.00;-8.273;-1.128;0.050;0.17;
28;21.306;0;0;-5.06;-4.22;-0.256;-7.616;0.055;5.89;
29;22.290;0;0;-2.04;-6.06;-2.300;-5.819;0.029;0.35;
30;22.606;0;0;-2.10;-1.86;-2.054;-1.798;0.028;0.08;
31;22.837;1;0;2.08;-1.62;2.303;-1.654;0.058;0.23;
32;23.263;0;0;4.05;-3.38;4.097;-3.719;0.029;0.34;
33;23.722;1;0;2.98;-4.44;2.939;-4.430;0.035;0.05;
34;24.233;0;0;7.79;-5.65;3.909;-3.959;0.059;4.23;
35;24.493;0;1;6.54;-5.02;23.971;-13.098;0.114;19.21;
36;25.090;0;0;3.74;-16.93;3.679;-17.015;0.033;0.11;
37;25.310;0;0;0.13;-22.78;-1.617;-24.074;0.053;2.17;
38;25.696;0;0;-2.60;-20.89;-3.261;-15.049;0.055;5.88;
39;25.919;0;0;-4.91;-6.94;-4.796;-6.679;0.034;0.28;
40;26.707;1;0;-0.30;-5.89;-0.187;-5.854;0.028;0.11;
41;27.418;0;0;1.80;-7.09;0.980;-6.482;0.029;1.02;
42;27.530;0;0;-0.42;-10.88;-0.697;-12.060;0.030;1.21;
43;27.734;0;0;-1.80;-8.97;-3.454;-4.418;0.055;4.84;
44;28.604;0;0;-19.53;-14.52;-17.237;-16.041;0.036;2.75;
45;28.666;1;0;-14.23;-16.83;-11.289;-17.315;0.053;2.98;
46;28.741;0;0;-8.11;-18.49;-3.924;-24.353;0.077;7.20;
47;28.848;0;0;-3.83;-28.33;-2.973;-32.958;0.084;4.71;
48;28.953;0;0;-2.89;-35.01;1.689;-45.441;0.107;11.39;
49;29.091;0;1;2.53;-48.46;5.411;-70.929;0.182;22.66;
50;29.364;1;1;7.43;-74.04;8.406;-74.309;0.026;1.01;
