CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
42.66;totalGazeArea: 1.96;averageGazeArea1: 0.00;averageGazeArea3: 0.00;averageGazeArea5: 0.00;averageGazeArea10: 0.00;
