CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
230.96;totalGazeArea: 3.20;averageGazeArea1: 0.00;averageGazeArea3: 0.00;averageGazeArea5: 0.00;averageGazeArea10: 0.00;
