CollisionNumber;CollisionPosition;CollisionTime;CollisionType(0static,1moving,2high);
20.04;totalGazeArea: 12.92;averageGazeArea1: 1.61;averageGazeArea3: 3.19;averageGazeArea5: 4.27;averageGazeArea10: 6.38;
